Q2,x,y,gen,rec,gen_rec,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p_opt,sigma_p2p_pess,sigma_norm_opt,sigma_norm_pess
3.1622776601683795,0.1258925411794167,0.0306327613598729,66104086.250502616,47301477.43910771,17079728.470650736,0.3610823465850061,0.2583762886597781,0.3528724220077225,0.0050146450194821,0.014539941093172346,1.2,4.2,1,1.5
3.1622776601683795,0.199526231496888,0.0193279657617208,60524424.33116239,33260748.03673745,10456541.993877208,0.3143808426174798,0.1727656579873229,0.3436419840281928,0.004214157482576,0.017339397143574208,1.2,4.2,1,1.5
3.1622776601683795,0.3162277660168381,0.0121951219512195,51686410.2222838,19220018.63436719,5664847.597497663,0.2947368421052613,0.1096003296250462,0.2872636463764465,0.0047400161902768,0.022809885109876357,1.2,4.2,1,1.5
3.1622776601683795,0.5011872336272725,0.0076946017619535,31220551.04485649,10196725.675495734,2363902.568880605,0.2318295739348385,0.0757162346521123,0.1676505832607133,0.0033235727085185,0.03131624140558334,1.2,4.2,1,1.5
5.011872336272724,0.0079432823472428,0.7694601761953579,18180081.6055316,12831983.526763808,12364148.16335222,0.9635414616582216,0.6800931058301861,0.3977272437139464,0.0084046463904485,0.027915994448976668,1.2,4.2,1,1.5
5.011872336272724,0.0125892541179416,0.4854965494554845,29431651.803541303,22325648.347268183,20806601.890057374,0.9319595814830308,0.706946454413879,0.4209448390200948,0.0070929136888829,0.021164010097775753,1.2,4.2,1,1.5
5.011872336272724,0.0199526231496888,0.3063276135987291,33648342.87235567,27178966.41719109,22339944.09689896,0.8219570882124724,0.6639240506328975,0.4147491280267532,0.0057800540928538,0.019181542636500494,1.2,4.2,1,1.5
5.011872336272724,0.0316227766016838,0.1932796576172089,38780779.9813671,29801144.68255112,23447357.91295122,0.7867938685818298,0.6046128500823581,0.4011675345224219,0.0055730297965443,0.018318230818098448,1.2,4.2,1,1.5
5.011872336272724,0.0501187233627272,0.121951219512195,42337282.044458,32835884.46692509,23553840.010648552,0.7173201024742869,0.5563380281689995,0.3861583891408065,0.0046162819719501,0.017451213852765962,1.2,4.2,1,1.5
5.011872336272724,0.0794328234724281,0.0769460176195357,42443764.14215533,32168241.71436281,20572341.27512324,0.6395233366434786,0.4846964375313428,0.3721256450352195,0.0044758116686713,0.017631381324636857,1.2,4.2,1,1.5
5.011872336272724,0.1258925411794167,0.0485496549455484,41272461.06748468,31399440.96898808,16014907.493677478,0.5100379815517969,0.3880288957688148,0.360765130552969,0.0041535161395972,0.017845924117184303,1.2,4.2,1,1.5
5.011872336272724,0.199526231496888,0.0306327613598729,41102089.71116895,24379076.267802943,10988952.482363824,0.4507534396156247,0.2673575129533553,0.3425601415721714,0.0034968737594271,0.020253093934832902,1.2,4.2,1,1.5
5.011872336272724,0.3162277660168381,0.0193279657617208,31114068.94715916,15780646.878743364,5175029.948089977,0.3279352226720678,0.1663244353182703,0.2785750917973463,0.0040489243740099,0.025173152054232005,1.2,4.2,1,1.5
5.011872336272724,0.5011872336272725,0.0121951219512195,18016770.930387262,7485691.468121886,2087049.1148675587,0.2788051209103848,0.1158392434988181,0.1524884514256649,0.0025329300765059,0.03654971866603287,1.2,4.2,1,1.5
5.011872336272724,0.7943282347242817,0.0076946017619535,3918541.1952615576,3823772.128310939,340742.71263143886,0.0891116680590362,0.0869565217391302,0.0240297464605915,0.0019192365650142,0.0511392080703319,1.2,4.2,1,1.5
7.943282347242816,0.0125892541179416,0.7694601761953576,13734444.200133616,10173479.949219784,9888920.477191191,0.9720292885572144,0.7200087847089574,0.4276003923085847,0.0069210547203625,0.03135199875772157,1.2,4.2,1,1.5
7.943282347242816,0.0199526231496888,0.4854965494554841,18904330.24666788,14509819.93465997,13446341.047634222,0.9267062657004178,0.7112836515329235,0.4435066293427705,0.0053382893209546,0.026252398530371125,1.2,4.2,1,1.5
7.943282347242816,0.0316227766016838,0.3063276135987291,21352416.385601792,17486108.38570129,15085163.244068451,0.8626941404757542,0.7064850634067146,0.4283406467786565,0.0050266900608471,0.023914065641802425,1.2,4.2,1,1.5
7.943282347242816,0.0501187233627272,0.1932796576172089,26247539.98121405,21077340.709545407,17654541.49312346,0.8376076344929109,0.6726169959454947,0.4062751406746674,0.0042366891057421,0.02178171604355794,1.2,4.2,1,1.5
7.943282347242816,0.0794328234724281,0.121951219512195,26544854.7646793,20788954.61377491,16115928.57943905,0.7752159201290727,0.6071206161158951,0.3848403336041655,0.0038577458691069,0.02193227458393942,1.2,4.2,1,1.5
7.943282347242816,0.1258925411794167,0.0769460176195357,24991074.515460946,19876447.883225493,13493917.131672263,0.6788897699905578,0.5399494576883495,0.3659120049832228,0.0035979397774052,0.022430069169230165,1.2,4.2,1,1.5
7.943282347242816,0.199526231496888,0.0485496549455484,23839541.411097232,17780630.6374451,10543087.103250096,0.5929534963201414,0.4422520937563975,0.3396752553839386,0.0030974446979308,0.023715179700354257,1.2,4.2,1,1.5
7.943282347242816,0.3162277660168381,0.0306327613598729,19386037.882936064,11394423.036762116,5802165.420315298,0.5092109887087416,0.2992960941968687,0.2690075536856524,0.003526529053975,0.029624691082000124,1.2,4.2,1,1.5
7.943282347242816,0.5011872336272725,0.0193279657617208,10014253.854356294,5822327.882963258,2066945.1085257,0.3550032135039659,0.206400310855567,0.1389907078514146,0.0022799093961935,0.04144304625054321,1.2,4.2,1,1.5
7.943282347242816,0.7943282347242817,0.0121951219512195,1835069.3199867976,2632373.398199371,383335.5517103687,0.1456235471656805,0.2088943167079522,0.0169946350169418,0.001135731434248,0.06163483722069346,1.2,4.2,1,1.5
12.589254117941676,0.0199526231496888,0.7694601761953572,8812701.981994962,6809231.953916167,6705256.814095803,0.9847302690635226,0.7608627669238294,0.4401537236443066,0.0052629646541612,0.038322244354451425,1.2,4.2,1,1.5
12.589254117941676,0.0316227766016838,0.4854965494554842,12699200.554499058,9559997.805541454,8854860.405420734,0.9262408407968477,0.6972769953053182,0.4444836506519923,0.004665498544326,0.03234231507968023,1.2,4.2,1,1.5
12.589254117941676,0.0501187233627272,0.3063276135987292,14323267.329636984,10813501.020731231,9161310.597205205,0.8472104066612179,0.639610389610552,0.4215061930323152,0.0039566858936653,0.03041002920384511,1.2,4.2,1,1.5
12.589254117941676,0.0794328234724281,0.1932796576172089,15568146.707936542,11516149.728353675,9254318.826618388,0.8035948685031004,0.5944393382354622,0.394374872023033,0.0034841343770248,0.029467707382772098,1.2,4.2,1,1.5
12.589254117941676,0.1258925411794167,0.1219512195121951,15829285.198212024,11642207.034274252,8987218.270354882,0.7719514215729736,0.5677589453862403,0.3690211941876637,0.0032259398239864,0.029307740732250866,1.2,4.2,1,1.5
12.589254117941676,0.199526231496888,0.0769460176195357,14801425.021876566,10498902.029476903,7422772.155096447,0.7070046119352424,0.5014903729962189,0.3357005127719282,0.002856123630141,0.030862283647828715,1.2,4.2,1,1.5
12.589254117941676,0.3162277660168381,0.0485496549455484,11724998.972055824,7492787.968588332,4805425.186351561,0.6413400734809422,0.4098444015052219,0.2592897024819263,0.0031225794391784,0.036532406249080135,1.2,4.2,1,1.5
12.589254117941676,0.5011872336272725,0.0306327613598729,5804667.445945281,3459231.075980686,1757617.0532709565,0.508094722400895,0.3027937551355676,0.1272280014608223,0.002135733885442,0.053766307696146286,1.2,4.2,1,1.5
12.589254117941676,0.7943282347242817,0.0193279657617208,817995.4535575527,1198177.1706804342,157398.5420839622,0.1313649983788098,0.1924198250728883,0.0126529473806824,0.0009644232281704,0.09135650566957372,1.2,4.2,1,1.5
19.952623149688808,0.0316227766016838,0.7694601761953577,5968646.156461986,4641029.148377185,4625738.313885599,0.9967052922955824,0.7750062899737354,0.4368166719170048,0.0045094476973784,0.046418687015407974,1.2,4.2,1,1.5
19.952623149688808,0.0501187233627272,0.4854965494554845,7810306.444318355,6250749.223169642,6027648.713897578,0.964308197096582,0.7717557251908368,0.4291325389816382,0.0037565836966841,0.03999760270138839,1.2,4.2,1,1.5
19.952623149688808,0.0794328234724281,0.3063276135987293,8907326.586115351,6854527.645777374,6291172.030568476,0.917812627751827,0.7062918340027062,0.4008065938903968,0.0032404111835179,0.03819541506490461,1.2,4.2,1,1.5
19.952623149688808,0.1258925411794167,0.193279657617209,9306785.007313006,6871519.533843257,5995453.55756222,0.8725076786922773,0.6442024343370094,0.3703710757282036,0.0029697033982559,0.03814816103831893,1.2,4.2,1,1.5
19.952623149688808,0.199526231496888,0.1219512195121951,8997949.989133326,6403676.215762595,5319355.274519691,0.830672116342507,0.5911741319904853,0.3310714138470157,0.0026943345315689,0.039517122891599345,1.2,4.2,1,1.5
19.952623149688808,0.3162277660168381,0.0769460176195357,6851606.233443235,4551560.416581276,3492578.255787498,0.7673364596159331,0.509745910198392,0.2498210122716619,0.0028074558939121,0.04687268631944062,1.2,4.2,1,1.5
19.952623149688808,0.5011872336272725,0.0485496549455484,3362605.217248458,2009573.9619250807,1335502.781318478,0.6645701062125261,0.3971631205673585,0.1170420342012202,0.0020174274270514,0.07054203800048015,1.2,4.2,1,1.5
19.952623149688808,0.7943282347242817,0.0306327613598729,430461.16433568246,559599.5136363854,131165.45173663498,0.2343916471340309,0.3047091412742392,0.0098813242884435,0.0009973558868112,0.13367842985208972,1.2,4.2,1,1.5
31.622776601683796,0.0501187233627272,0.7694601761953572,3834109.594447129,2970572.7803774755,2951540.068032522,0.9935929149857304,0.7698110852927063,0.4210940309866752,0.0036304519473636,0.05802029082665507,1.2,4.2,1,1.5
31.622776601683796,0.0794328234724281,0.4854965494554842,4832850.689896496,3824307.607361456,3759678.812051213,0.9831005238214,0.7779422649888927,0.4029777689619809,0.0030673784746246,0.051135627692386984,1.2,4.2,1,1.5
31.622776601683796,0.1258925411794167,0.3063276135987292,5203691.194351922,4072389.173123357,3866995.999835741,0.9495644535539104,0.7431255728689229,0.3703073287548734,0.0027870210696498,0.049553617350793416,1.2,4.2,1,1.5
31.622776601683796,0.199526231496888,0.1932796576172088,5275235.986208274,4107505.7417928497,3769218.11763206,0.9176415943333208,0.7145117540687109,0.3258032448827873,0.0025713918168916,0.04934133666251854,1.2,4.2,1,1.5
31.622776601683796,0.3162277660168381,0.121951219512195,4122172.4241233976,3143499.292188384,2688891.760601141,0.8553816974869548,0.6522996818050251,0.2406325847123435,0.0025575990817493,0.056401845756690536,1.2,4.2,1,1.5
31.622776601683796,0.5011872336272725,0.0769460176195357,1913823.182157325,1483958.2244204138,1102982.2077853333,0.7432703897147256,0.5763239875389193,0.1082178373012645,0.0018349516163645,0.08208979336195678,1.2,4.2,1,1.5
31.622776601683796,0.7943282347242817,0.0485496549455484,242059.87911397283,285463.71950682247,102547.53499409652,0.3592314118629904,0.4236453201970429,0.008031967794311,0.0009502268528106,0.1871649574638241,1.2,4.2,1,1.5
50.11872336272725,0.0794328234724281,0.7694601761953577,2378022.7309270552,1785136.0524126594,1761344.6421070795,0.9866724946407164,0.7406761168428494,0.3948626039589239,0.0029578589294871,0.07484526656377663,1.2,4.2,1,1.5
50.11872336272725,0.1258925411794167,0.4854965494554845,2818864.799140181,2251049.214835483,2196425.1099899164,0.9757339357640128,0.7791878172588756,0.3679131961056278,0.0026576314266254,0.0666511281773714,1.2,4.2,1,1.5
50.11872336272725,0.199526231496888,0.3063276135987292,2872523.393032445,2314295.1545732617,2153498.234876105,0.9305201329314426,0.7496886674968782,0.3205535318670029,0.0024775997431041,0.06573408574319733,1.2,4.2,1,1.5
50.11872336272725,0.3162277660168381,0.1932796576172089,2320436.082540927,1767156.358851808,1619297.1223486753,0.9163292847503304,0.6978417266186925,0.2322329830118924,0.0023633933594893,0.07522505450830738,1.2,4.2,1,1.5
50.11872336272725,0.5011872336272725,0.1219512195121951,1161410.454468021,909632.4077935546,772683.752048534,0.8494461558628837,0.6652977412730958,0.1008161478516709,0.0016681795213929,0.10484966268970129,1.2,4.2,1,1.5
50.11872336272725,0.7943282347242817,0.0769460176195357,113279.25377254844,125739.97168752873,54851.00708986569,0.4362256993835953,0.4842105263157907,0.0067584749710511,0.0008926928125603,0.28200922878346013,1.2,4.2,1,1.5
79.43282347242814,0.1258925411794167,0.7694601761953572,1402192.124330575,1064184.9524258457,1037760.677566908,0.9751694714356722,0.7400987778777807,0.3601980234567301,0.0025581033895443,0.09693741696441797,1.2,4.2,1,1.5
79.43282347242814,0.199526231496888,0.4854965494554841,1615136.978583874,1258914.6348276588,1212571.3396909244,0.9631878970546096,0.7507544906526055,0.3147823133518642,0.0024002500590243,0.08912547529122418,1.2,4.2,1,1.5
79.43282347242814,0.3162277660168381,0.3063276135987291,1324367.862528104,1051316.377186928,980224.1455952184,0.9323778901057972,0.7401449199500016,0.2245055640353499,0.0022070536193769,0.09752889082181583,1.2,4.2,1,1.5
79.43282347242814,0.5011872336272725,0.1932796576172088,634424.3182895497,492191.2715244142,448748.29361525184,0.9117355783766526,0.7073314825401196,0.09432271870029,0.0015264889277313,0.14253878289935543,1.2,4.2,1,1.5
79.43282347242814,0.7943282347242817,0.121951219512195,60896.60043528688,63563.34369586357,40575.4596615533,0.6383468411557741,0.6663008997468046,0.0058149089146583,0.000831159484186,0.39664011248301334,1.2,4.2,1,1.5
125.89254117941675,0.199526231496888,0.7694601761953573,783837.4272417704,572337.266041323,550979.8603026937,0.9626838806315168,0.7029261950931911,0.3073432800722936,0.002336649945913,0.13218250796141912,1.2,4.2,1,1.5
125.89254117941675,0.3162277660168381,0.4854965494554843,702047.4388829413,542997.1233406287,521060.3608846773,0.9596005917655844,0.7422010707905431,0.2175411700470089,0.0020847600215442,0.13570668305519606,1.2,4.2,1,1.5
125.89254117941675,0.5011872336272725,0.3063276135987292,344366.5890569972,273852.2818158112,255760.76833524095,0.9339369628012146,0.7426991365091727,0.088657011711123,0.0014078600365202,0.19109169735493778,1.2,4.2,1,1.5
125.89254117941675,0.7943282347242817,0.1932796576172089,36133.93480791653,35529.5198833673,24506.926658906,0.6897623930566709,0.6782246879334275,0.0050978276779223,0.0007727985548564,0.5305243605626393,1.2,4.2,1,1.5
199.52623149688807,0.3162277660168381,0.7694601761953577,354590.33760181523,247654.4383003176,236833.46915014487,0.9563061771699376,0.6679072835202164,0.2113267259383698,0.0019994410989103,0.20094487871679123,1.2,4.2,1,1.5
199.52623149688807,0.5011872336272725,0.4854965494554845,184127.70663560097,134436.44644934504,127145.3434225711,0.9457654288004318,0.6905280348394217,0.0840162932066802,0.0013167277293889,0.27273538525555974,1.2,4.2,1,1.5
199.52623149688807,0.7943282347242817,0.3063276135987294,19511.990686845125,16314.563445867096,13147.206053550515,0.8058570550890864,0.6738013698630089,0.0045523382781719,0.0007232936215538,0.7829107771943832,1.2,4.2,1,1.5
316.227766016838,0.5011872336272725,0.7694601761953573,93934.86612339098,63036.42607682955,60941.55995343085,0.966767371601216,0.6487640049795698,0.0805423042070292,0.0012674154886823,0.3982944078244708,1.2,4.2,1,1.5
316.227766016838,0.7943282347242817,0.4854965494554843,10307.275902211868,7570.084400465731,6030.675203725314,0.7966457023060788,0.5850891410048676,0.0041637211212117,0.0006932278092096,1.1493429578939511,1.2,4.2,1,1.5
501.18723362727246,0.7943282347242817,0.7694601761953577,5078.463329452891,3491.443538998856,3207.450523864974,0.9186602870813388,0.6315789473684191,0.0039412328213746,0.0007079994661521,1.6923784567992697,1.2,4.2,1,1.5
