Q2,x,y,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p,sigma_norm
1.2589254117941673,0.0001258925411794,0.505050505050505,0.7418001525553019,0.1764886706313702,0.3336298129055954,0.0284895540012037,0.023678449362991134,4.2,1.5
1.2589254117941673,0.0001995262314968,0.3186653254950473,0.5278683434249367,0.1369311316955242,0.3064617636675313,0.022826132921309,0.021365248582415074,4.2,1.5
1.2589254117941673,0.0003162277660168,0.2010642275522713,0.37974683544304,0.0963814677037491,0.2858092935905625,0.0243000874189913,0.01979289184064202,4.2,1.5
1.2589254117941673,0.0005011872336272,0.1268629510863423,0.1372464922492452,0.0689655172413755,0.2691452703032735,0.016515363047947,0.01342181403975066,4.2,1.5
1.2589254117941673,0.0007943282347242,0.0800451107303592,0.0722021660649789,0.0432063672541192,0.2547339546963825,0.0136361055484291,0.011817834917536242,4.2,1.5
1.2589254117941673,0.0012589254117941,0.0505050505050505,0.0682702230689836,0.0238623751387333,0.2406675355764875,0.0124613979199492,0.015277455769694286,4.2,1.5
1.2589254117941673,0.0019952623149688,0.0318665325495046,0.0915331807780319,0.0161837640302783,0.2248610632161106,0.0091706173860023,0.02083425772357119,4.2,1.5
1.2589254117941673,0.0031622776601683,0.0201064227552271,0.0920462591456207,0.009956599438345,0.2128622165399797,0.0084881458687222,0.026342401677510226,4.2,1.5
1.2589254117941673,0.0050118723362727,0.0126862951086342,0.0824823252160249,0.0052186878727631,0.2067565817194103,0.0087509625971853,0.03398250582955444,4.2,1.5
1.2589254117941673,0.0079432823472428,0.0080045110730359,0.1104972375690608,0.0046786505786749,0.2052325430614297,0.007755726068209,0.041350761298791845,4.2,1.5
1.2589254117941673,0.0125892541179416,0.005050505050505,0.1647597254004577,0.0042775665399236,0.2056337341042332,0.0077002883645394,0.05187688337141654,4.2,1.5
1.99526231496888,0.0001258925411794,0.8004511073035926,0.7931799914402845,0.1562873145372678,0.5186274379482589,0.0455998216491556,0.040103887539691324,4.2,1.5
1.99526231496888,0.0001995262314968,0.5050505050505053,0.7366408372748297,0.2461331540013415,0.4725165978449143,0.0288697999525108,0.024326070029783476,4.2,1.5
1.99526231496888,0.0003162277660168,0.3186653254950471,0.6220650118924295,0.2411347517730428,0.4413644056743962,0.0257701844531667,0.018937271221556883,4.2,1.5
1.99526231496888,0.0005011872336272,0.2010642275522712,0.4450614511453168,0.2101002313029988,0.4168366411583246,0.0204080044710672,0.015495169753600043,4.2,1.5
1.99526231496888,0.0007943282347242,0.1268629510863424,0.1835724999440265,0.1525865277260827,0.3949282242031776,0.0183315386657522,0.011473514861754755,4.2,1.5
1.99526231496888,0.0012589254117941,0.0800451107303592,0.0989772352358908,0.0986500519210752,0.373125347982001,0.0163116332601151,0.010104849018725026,4.2,1.5
1.99526231496888,0.0019952623149688,0.0505050505050504,0.0815378953030746,0.0498097544102361,0.3491585316063182,0.011593372539505,0.012902774350412562,4.2,1.5
1.99526231496888,0.0031622776601683,0.0318665325495047,0.0752527313114823,0.0275747508305633,0.3303524411777905,0.0109148913406214,0.016327011070289093,4.2,1.5
1.99526231496888,0.0050118723362727,0.0201064227552271,0.0788616492370988,0.0152976388426995,0.3187682737690794,0.0108429271395055,0.02245115103576709,4.2,1.5
1.99526231496888,0.0079432823472428,0.0126862951086342,0.106595602931378,0.0131492439184739,0.3125805149785478,0.0093887564783237,0.027991376079619556,4.2,1.5
1.99526231496888,0.0125892541179416,0.0080045110730359,0.0847457627118644,0.0062851472047631,0.3091050790934028,0.0087394561907932,0.036213191028734215,4.2,1.5
1.99526231496888,0.0199526231496888,0.005050505050505,0.0706033376123235,0.0035924232527757,0.3086324706319772,0.0077948948915694,0.043441105930912764,4.2,1.5
3.1622776601683795,0.0001995262314968,0.800451107303593,0.7938592771285418,0.1950529687536887,0.635776544186823,0.0357827642691164,0.044451466676426084,4.2,1.5
3.1622776601683795,0.0003162277660168,0.5050505050505051,0.8457825787175332,0.2789992418498844,0.5989824427989574,0.0217191842227325,0.025995014144810903,4.2,1.5
3.1622776601683795,0.0005011872336272,0.3186653254950469,0.6625766871165741,0.29929988331388,0.564766374212073,0.0192127693656225,0.019486955468865776,4.2,1.5
3.1622776601683795,0.0007943282347242,0.2010642275522713,0.5275503065717412,0.2920273348519251,0.5315481156872459,0.0159166668568042,0.015555627141857226,4.2,1.5
3.1622776601683795,0.0012589254117941,0.1268629510863424,0.2221891161384986,0.238465052535397,0.4984549329695552,0.0136880173084398,0.011186925320344902,4.2,1.5
