Q2,x,y,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p,sigma_norm
5.011872336272724,0.0125892541179416,0.4854965494554845,0.9319595814830308,0.706946454413879,0.4209448390200948,0.0070929136888829,0.021164010097775753,4.2,1.5
5.011872336272724,0.0199526231496888,0.3063276135987291,0.8219570882124724,0.6639240506328975,0.4147491280267532,0.0057800540928538,0.019181542636500494,4.2,1.5
5.011872336272724,0.0316227766016838,0.1932796576172089,0.7867938685818298,0.6046128500823581,0.4011675345224219,0.0055730297965443,0.018318230818098448,4.2,1.5
5.011872336272724,0.0501187233627272,0.121951219512195,0.7173201024742869,0.5563380281689995,0.3861583891408065,0.0046162819719501,0.017451213852765962,4.2,1.5
5.011872336272724,0.0794328234724281,0.0769460176195357,0.6395233366434786,0.4846964375313428,0.3721256450352195,0.0044758116686713,0.017631381324636857,4.2,1.5
5.011872336272724,0.1258925411794167,0.0485496549455484,0.5100379815517969,0.3880288957688148,0.360765130552969,0.0041535161395972,0.017845924117184303,4.2,1.5
5.011872336272724,0.199526231496888,0.0306327613598729,0.4507534396156247,0.2673575129533553,0.3425601415721714,0.0034968737594271,0.020253093934832902,4.2,1.5
5.011872336272724,0.3162277660168381,0.0193279657617208,0.3279352226720678,0.1663244353182703,0.2785750917973463,0.0040489243740099,0.025173152054232005,4.2,1.5
5.011872336272724,0.5011872336272725,0.0121951219512195,0.2788051209103848,0.1158392434988181,0.1524884514256649,0.0025329300765059,0.03654971866603287,4.2,1.5
5.011872336272724,0.7943282347242817,0.0076946017619535,0.0891116680590362,0.0869565217391302,0.0240297464605915,0.0019192365650142,0.0511392080703319,4.2,1.5
7.943282347242816,0.0125892541179416,0.7694601761953576,0.9720292885572144,0.7200087847089574,0.4276003923085847,0.0069210547203625,0.03135199875772157,4.2,1.5
7.943282347242816,0.0199526231496888,0.4854965494554841,0.9267062657004178,0.7112836515329235,0.4435066293427705,0.0053382893209546,0.026252398530371125,4.2,1.5
7.943282347242816,0.0316227766016838,0.3063276135987291,0.8626941404757542,0.7064850634067146,0.4283406467786565,0.0050266900608471,0.023914065641802425,4.2,1.5
7.943282347242816,0.0501187233627272,0.1932796576172089,0.8376076344929109,0.6726169959454947,0.4062751406746674,0.0042366891057421,0.02178171604355794,4.2,1.5
7.943282347242816,0.0794328234724281,0.121951219512195,0.7752159201290727,0.6071206161158951,0.3848403336041655,0.0038577458691069,0.02193227458393942,4.2,1.5
7.943282347242816,0.1258925411794167,0.0769460176195357,0.6788897699905578,0.5399494576883495,0.3659120049832228,0.0035979397774052,0.022430069169230165,4.2,1.5
7.943282347242816,0.199526231496888,0.0485496549455484,0.5929534963201414,0.4422520937563975,0.3396752553839386,0.0030974446979308,0.023715179700354257,4.2,1.5
7.943282347242816,0.3162277660168381,0.0306327613598729,0.5092109887087416,0.2992960941968687,0.2690075536856524,0.003526529053975,0.029624691082000124,4.2,1.5
7.943282347242816,0.5011872336272725,0.0193279657617208,0.3550032135039659,0.206400310855567,0.1389907078514146,0.0022799093961935,0.04144304625054321,4.2,1.5
7.943282347242816,0.7943282347242817,0.0121951219512195,0.1456235471656805,0.2088943167079522,0.0169946350169418,0.001135731434248,0.06163483722069346,4.2,1.5
12.589254117941676,0.0199526231496888,0.7694601761953572,0.9847302690635226,0.7608627669238294,0.4401537236443066,0.0052629646541612,0.038322244354451425,4.2,1.5
12.589254117941676,0.0316227766016838,0.4854965494554842,0.9262408407968477,0.6972769953053182,0.4444836506519923,0.004665498544326,0.03234231507968023,4.2,1.5
12.589254117941676,0.0501187233627272,0.3063276135987292,0.8472104066612179,0.639610389610552,0.4215061930323152,0.0039566858936653,0.03041002920384511,4.2,1.5
12.589254117941676,0.0794328234724281,0.1932796576172089,0.8035948685031004,0.5944393382354622,0.394374872023033,0.0034841343770248,0.029467707382772098,4.2,1.5
12.589254117941676,0.1258925411794167,0.1219512195121951,0.7719514215729736,0.5677589453862403,0.3690211941876637,0.0032259398239864,0.029307740732250866,4.2,1.5
12.589254117941676,0.199526231496888,0.0769460176195357,0.7070046119352424,0.5014903729962189,0.3357005127719282,0.002856123630141,0.030862283647828715,4.2,1.5
12.589254117941676,0.3162277660168381,0.0485496549455484,0.6413400734809422,0.4098444015052219,0.2592897024819263,0.0031225794391784,0.036532406249080135,4.2,1.5
12.589254117941676,0.5011872336272725,0.0306327613598729,0.508094722400895,0.3027937551355676,0.1272280014608223,0.002135733885442,0.053766307696146286,4.2,1.5
12.589254117941676,0.7943282347242817,0.0193279657617208,0.1313649983788098,0.1924198250728883,0.0126529473806824,0.0009644232281704,0.09135650566957372,4.2,1.5
19.952623149688808,0.0316227766016838,0.7694601761953577,0.9967052922955824,0.7750062899737354,0.4368166719170048,0.0045094476973784,0.046418687015407974,4.2,1.5
19.952623149688808,0.0501187233627272,0.4854965494554845,0.964308197096582,0.7717557251908368,0.4291325389816382,0.0037565836966841,0.03999760270138839,4.2,1.5
19.952623149688808,0.0794328234724281,0.3063276135987293,0.917812627751827,0.7062918340027062,0.4008065938903968,0.0032404111835179,0.03819541506490461,4.2,1.5
19.952623149688808,0.1258925411794167,0.193279657617209,0.8725076786922773,0.6442024343370094,0.3703710757282036,0.0029697033982559,0.03814816103831893,4.2,1.5
19.952623149688808,0.199526231496888,0.1219512195121951,0.830672116342507,0.5911741319904853,0.3310714138470157,0.0026943345315689,0.039517122891599345,4.2,1.5
19.952623149688808,0.3162277660168381,0.0769460176195357,0.7673364596159331,0.509745910198392,0.2498210122716619,0.0028074558939121,0.04687268631944062,4.2,1.5
19.952623149688808,0.5011872336272725,0.0485496549455484,0.6645701062125261,0.3971631205673585,0.1170420342012202,0.0020174274270514,0.07054203800048015,4.2,1.5
19.952623149688808,0.7943282347242817,0.0306327613598729,0.2343916471340309,0.3047091412742392,0.0098813242884435,0.0009973558868112,0.13367842985208972,4.2,1.5
31.622776601683796,0.0501187233627272,0.7694601761953572,0.9935929149857304,0.7698110852927063,0.4210940309866752,0.0036304519473636,0.05802029082665507,4.2,1.5
31.622776601683796,0.0794328234724281,0.4854965494554842,0.9831005238214,0.7779422649888927,0.4029777689619809,0.0030673784746246,0.051135627692386984,4.2,1.5
31.622776601683796,0.1258925411794167,0.3063276135987292,0.9495644535539104,0.7431255728689229,0.3703073287548734,0.0027870210696498,0.049553617350793416,4.2,1.5
31.622776601683796,0.199526231496888,0.1932796576172088,0.9176415943333208,0.7145117540687109,0.3258032448827873,0.0025713918168916,0.04934133666251854,4.2,1.5
31.622776601683796,0.3162277660168381,0.121951219512195,0.8553816974869548,0.6522996818050251,0.2406325847123435,0.0025575990817493,0.056401845756690536,4.2,1.5
31.622776601683796,0.5011872336272725,0.0769460176195357,0.7432703897147256,0.5763239875389193,0.1082178373012645,0.0018349516163645,0.08208979336195678,4.2,1.5
31.622776601683796,0.7943282347242817,0.0485496549455484,0.3592314118629904,0.4236453201970429,0.008031967794311,0.0009502268528106,0.1871649574638241,4.2,1.5
50.11872336272725,0.0794328234724281,0.7694601761953577,0.9866724946407164,0.7406761168428494,0.3948626039589239,0.0029578589294871,0.07484526656377663,4.2,1.5
50.11872336272725,0.1258925411794167,0.4854965494554845,0.9757339357640128,0.7791878172588756,0.3679131961056278,0.0026576314266254,0.0666511281773714,4.2,1.5
50.11872336272725,0.199526231496888,0.3063276135987292,0.9305201329314426,0.7496886674968782,0.3205535318670029,0.0024775997431041,0.06573408574319733,4.2,1.5
50.11872336272725,0.3162277660168381,0.1932796576172089,0.9163292847503304,0.6978417266186925,0.2322329830118924,0.0023633933594893,0.07522505450830738,4.2,1.5
50.11872336272725,0.5011872336272725,0.1219512195121951,0.8494461558628837,0.6652977412730958,0.1008161478516709,0.0016681795213929,0.10484966268970129,4.2,1.5
50.11872336272725,0.7943282347242817,0.0769460176195357,0.4362256993835953,0.4842105263157907,0.0067584749710511,0.0008926928125603,0.28200922878346013,4.2,1.5
79.43282347242814,0.1258925411794167,0.7694601761953572,0.9751694714356722,0.7400987778777807,0.3601980234567301,0.0025581033895443,0.09693741696441797,4.2,1.5
79.43282347242814,0.199526231496888,0.4854965494554841,0.9631878970546096,0.7507544906526055,0.3147823133518642,0.0024002500590243,0.08912547529122418,4.2,1.5
79.43282347242814,0.3162277660168381,0.3063276135987291,0.9323778901057972,0.7401449199500016,0.2245055640353499,0.0022070536193769,0.09752889082181583,4.2,1.5
79.43282347242814,0.5011872336272725,0.1932796576172088,0.9117355783766526,0.7073314825401196,0.09432271870029,0.0015264889277313,0.14253878289935543,4.2,1.5
79.43282347242814,0.7943282347242817,0.121951219512195,0.6383468411557741,0.6663008997468046,0.0058149089146583,0.000831159484186,0.39664011248301334,4.2,1.5
125.89254117941675,0.199526231496888,0.7694601761953573,0.9626838806315168,0.7029261950931911,0.3073432800722936,0.002336649945913,0.13218250796141912,4.2,1.5
125.89254117941675,0.3162277660168381,0.4854965494554843,0.9596005917655844,0.7422010707905431,0.2175411700470089,0.0020847600215442,0.13570668305519606,4.2,1.5
125.89254117941675,0.5011872336272725,0.3063276135987292,0.9339369628012146,0.7426991365091727,0.088657011711123,0.0014078600365202,0.19109169735493778,4.2,1.5
125.89254117941675,0.7943282347242817,0.1932796576172089,0.6897623930566709,0.6782246879334275,0.0050978276779223,0.0007727985548564,0.5305243605626393,4.2,1.5
199.52623149688807,0.3162277660168381,0.7694601761953577,0.9563061771699376,0.6679072835202164,0.2113267259383698,0.0019994410989103,0.20094487871679123,4.2,1.5
199.52623149688807,0.5011872336272725,0.4854965494554845,0.9457654288004318,0.6905280348394217,0.0840162932066802,0.0013167277293889,0.27273538525555974,4.2,1.5
199.52623149688807,0.7943282347242817,0.3063276135987294,0.8058570550890864,0.6738013698630089,0.0045523382781719,0.0007232936215538,0.7829107771943832,4.2,1.5
316.227766016838,0.5011872336272725,0.7694601761953573,0.966767371601216,0.6487640049795698,0.0805423042070292,0.0012674154886823,0.3982944078244708,4.2,1.5
316.227766016838,0.7943282347242817,0.4854965494554843,0.7966457023060788,0.5850891410048676,0.0041637211212117,0.0006932278092096,1.1493429578939511,4.2,1.5
501.18723362727246,0.7943282347242817,0.7694601761953577,0.9186602870813388,0.6315789473684191,0.0039412328213746,0.0007079994661521,1.6923784567992697,4.2,1.5
