Q2,x,y,gen,rec,gen_rec,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p_opt,sigma_p2p_pess,sigma_norm_opt,sigma_norm_pess
1.2589254117941673,0.0005011872336272,0.6279716078773947,63111645.11976824,34161879.30637774,29451435.78741705,0.8621140401347509,0.4666561255300265,0.2811714038048558,0.0219328860864237,0.01710917714801933,1.2,4.2,1,1.5
1.2589254117941673,0.0007943282347242,0.3962232981152785,81369073.19058101,56997637.18994989,43623126.14466216,0.765349728433199,0.5361143298571062,0.2568922247015654,0.0148818990521786,0.01324559810711245,1.2,4.2,1,1.5
1.2589254117941673,0.0012589254117941,0.2499999999999999,92463427.31814916,87004250.79701985,48054582.04264264,0.552324531300816,0.519714479945632,0.2406366353548789,0.0127395567493194,0.010720863442299082,1.2,4.2,1,1.5
1.2589254117941673,0.0019952623149688,0.1577393361200482,111917832.99793582,142986738.86991158,47457435.50319846,0.3319009572375445,0.4240381915192528,0.2245777685814413,0.009217145983172,0.008362807872288765,1.2,4.2,1,1.5
1.2589254117941673,0.0031622776601683,0.0995267926383743,118329301.10565226,180696542.83581144,32591629.54756169,0.180366646954479,0.2754316069057293,0.2126715101726191,0.0085060233479038,0.007439180190413385,1.2,4.2,1,1.5
1.2589254117941673,0.0050118723362727,0.0627971607877394,122446469.3512937,185145284.55467057,22251565.78560601,0.1201843505716477,0.1817248459959038,0.206655593502464,0.0087552945432744,0.007349261019403256,1.2,4.2,1,1.5
1.2589254117941673,0.0079432823472428,0.0396223298115278,135049404.21008927,142658308.2732173,16562959.278268702,0.1161023110308272,0.1226437049104087,0.205183529551129,0.0077564661130076,0.008372428843581537,1.2,4.2,1,1.5
1.2589254117941673,0.0125892541179416,0.0249999999999999,143252311.93613824,93423576.09604476,10842924.005697813,0.1160619669980377,0.0756910925844713,0.2056112360483401,0.0077006116380513,0.010345982901712543,1.2,4.2,1,1.5
1.2589254117941673,0.0199526231496888,0.0157739336120048,144886607.72830126,59177222.05892114,6442896.872950917,0.1088746083169619,0.0444685466377469,0.2074380950849638,0.0072490594129025,0.012999382200869814,1.2,4.2,1,1.5
1.2589254117941673,0.0316227766016838,0.0099526792638374,147966626.72122386,35918364.3475704,4274312.07181134,0.1190007437546488,0.0288870008496196,0.2104311315172209,0.0065134359603205,0.016685596008464414,1.2,4.2,1,1.5
1.2589254117941673,0.0501187233627272,0.0062797160787739,158149546.6570088,23019999.09557509,3017161.462455064,0.1310669670284662,0.0190779014308439,0.2123522598065817,0.0051728670838879,0.020842381879278497,1.2,4.2,1,1.5
1.99526231496888,0.0007943282347242,0.6279716078773953,40637500.28589992,22468001.633606084,20491554.93250717,0.9120328219069256,0.5042523479136626,0.3958025899255859,0.024366203527338,0.02109685784932017,1.2,4.2,1,1.5
1.99526231496888,0.0012589254117941,0.3962232981152783,58614647.16123442,42009259.049901016,34100210.27878921,0.8117308195862968,0.5817694369973421,0.3706495616228255,0.0173821597212405,0.015428634441163155,1.2,4.2,1,1.5
1.99526231496888,0.0019952623149688,0.2499999999999999,72914735.3426608,67477558.95719522,44408845.27550976,0.6581276199348107,0.6090517241379484,0.3474289952726571,0.0117877123777311,0.01217363618011841,1.2,4.2,1,1.5
1.99526231496888,0.0031622776601683,0.1577393361200483,84951952.42724608,95603160.96501602,44377416.510275856,0.4641835694796205,0.5223825379208469,0.3294758466841164,0.0109812712645636,0.010227367791675109,1.2,4.2,1,1.5
1.99526231496888,0.0050118723362727,0.0995267926383742,88126257.7158704,114323704.976591,33063061.02607031,0.2892056466577979,0.3751783166904645,0.3183628900032756,0.0108587724870852,0.009352589109065855,1.2,4.2,1,1.5
1.99526231496888,0.0079432823472428,0.0627971607877395,97806317.40791288,127281784.88252968,25771587.49180369,0.2024766349371097,0.2634961439588838,0.3124000451195873,0.009392738437308,0.008863737207389408,1.2,4.2,1,1.5
1.99526231496888,0.0125892541179416,0.0396223298115278,97397743.45987213,115607570.036396,16060099.034526208,0.1389190952588148,0.1648919006131078,0.3090271998544733,0.0087411279766518,0.009300512131711673,1.2,4.2,1,1.5
1.99526231496888,0.0199526231496888,0.0249999999999999,103274922.55861218,79002487.16846786,9931489.81391454,0.1257111031547178,0.0961655508216727,0.3085999540864462,0.0077955220198346,0.011250701906913503,1.2,4.2,1,1.5
1.99526231496888,0.0316227766016838,0.0157739336120048,103117778.73244266,50638026.54486939,6285753.046781383,0.1241310824230422,0.0609570252971689,0.3100279854751107,0.007301590026487,0.014052759505658692,1.2,4.2,1,1.5
1.99526231496888,0.0501187233627272,0.0099526792638374,109560675.605393,31051620.051100247,4714314.785086037,0.151821862348177,0.0430292598967323,0.3105955661262305,0.0058713384998112,0.017945595247315455,1.2,4.2,1,1.5
1.99526231496888,0.0794328234724281,0.0062797160787739,103683496.50665294,18541400.049743228,2702873.8101159944,0.1457750656835337,0.0260685056077614,0.3103293557651896,0.0073878606773283,0.023223556961792936,1.2,4.2,1,1.5
3.1622776601683795,0.0012589254117941,0.6279716078773949,32259327.53516589,17410096.42391683,15533858.315288236,0.892232756043146,0.4815307541161475,0.4730769737836002,0.0166339672672701,0.02396621283423576,1.2,4.2,1,1.5
3.1622776601683795,0.0019952623149688,0.3962232981152782,48526013.5211512,33499920.862821475,28505890.067153677,0.8509241016980962,0.5874352331606368,0.4533565349711163,0.00998082251138,0.01727738891886032,1.2,4.2,1,1.5
3.1622776601683795,0.0031622776601683,0.25,57546069.14328168,51474031.70009124,38563094.94200359,0.7491757235315849,0.6701256144183692,0.4307500658196613,0.0094354406937902,0.013938174813430829,1.2,4.2,1,1.5
3.1622776601683795,0.0050118723362727,0.1577393361200482,63863250.95529641,66641553.80197337,37557374.45451866,0.5635729107715751,0.5880905511811232,0.4108272137525048,0.0092264411296975,0.01224975612974478,1.2,4.2,1,1.5
3.1622776601683795,0.0079432823472428,0.0995267926383743,66408980.939242646,71568012.75238784,31114477.581568025,0.4347539687767829,0.4685281590156391,0.3942540451151562,0.0081519750006407,0.011820627204422245,1.2,4.2,1,1.5
3.1622776601683795,0.0125892541179416,0.0627971607877394,69520428.69739915,78853200.53360681,24074434.169172667,0.3053070009366617,0.3462929475587846,0.3814858857066832,0.0076675462846163,0.011261346910625965,1.2,4.2,1,1.5
3.1622776601683795,0.0199526231496888,0.0396223298115278,68734709.56655155,78315768.64810705,15494381.2603159,0.1978449746172594,0.2254229538180219,0.3734948521978937,0.0064052726750747,0.011299920619084082,1.2,4.2,1,1.5
3.1622776601683795,0.0316227766016838,0.0249999999999999,71689013.49853854,58968220.77011568,9868632.283446727,0.1673550966022705,0.137658921525652,0.3677108537971002,0.0063193071645,0.013022398704388257,1.2,4.2,1,1.5
3.1622776601683795,0.0501187233627272,0.0157739336120048,70211861.53254505,39202670.31451338,6002894.15967622,0.1531246242033126,0.0854968666069866,0.3616804719172001,0.0051402566416487,0.015971370147253354,1.2,4.2,1,1.5
3.1622776601683795,0.0794328234724281,0.0099526792638374,67728989.07906662,25050297.329685543,3802880.593302737,0.1518097986324569,0.0561484918793526,0.3559015058472712,0.0055692899040441,0.019979911375174398,1.2,4.2,1,1.5
3.1622776601683795,0.1258925411794167,0.0062797160787739,66063264.5216697,14480803.581522418,2482872.453478646,0.1714595767769963,0.0375832540437693,0.3529008665976527,0.0050143948247617,0.02627868739098643,1.2,4.2,1,1.5
5.011872336272724,0.0019952623149688,0.6279716078773948,25808597.816233035,13457115.864770137,12448581.223278277,0.9250556618798136,0.4823424082128319,0.5438104844693317,0.0088458122326892,0.027259884045980155,1.2,4.2,1,1.5
5.011872336272724,0.0031622776601683,0.3962232981152784,35388789.65337928,24756821.31013109,21622990.48092785,0.8734154603312988,0.6110124333925355,0.5300135455025433,0.0080709653341607,0.02009798690807509,1.2,4.2,1,1.5
5.011872336272724,0.0050118723362727,0.2499999999999999,41328826.28258716,38038234.56259723,29763040.676509988,0.7824506320747022,0.7201520912547639,0.5013517549122758,0.0079159781025684,0.016213987128288553,1.2,4.2,1,1.5
5.011872336272724,0.0079432823472428,0.1577393361200483,46891717.728988186,46159427.499038056,31648766.59054446,0.6856403622251166,0.6749329758713313,0.4711026628672359,0.0071048187581546,0.014718711510178381,1.2,4.2,1,1.5
5.011872336272724,0.0125892541179416,0.0995267926383743,47331720.44226284,46816288.69242665,26463020.326949663,0.5652524167561902,0.5590969455511412,0.4440657793118088,0.0067448011217538,0.014615090492689485,1.2,4.2,1,1.5
5.011872336272724,0.0199526231496888,0.0627971607877394,47708865.62506969,51085886.44945253,20460126.167273264,0.4005044756836656,0.4288537549407176,0.4220456186455115,0.0056647055258753,0.013991025016909532,1.2,4.2,1,1.5
5.011872336272724,0.0316227766016838,0.0396223298115278,45948854.77197106,50399167.92909172,12917222.511135608,0.2562983287602938,0.281121751025994,0.4035037646015081,0.0055447952128246,0.01408602052143028,1.2,4.2,1,1.5
5.011872336272724,0.0501187233627272,0.0249999999999999,47583150.56413408,40904537.951929286,9868632.283446727,0.2412600845178662,0.2073976221928699,0.3868900585499438,0.0046092928672296,0.01563558930123387,1.2,4.2,1,1.5
5.011872336272724,0.0794328234724281,0.0157739336120048,43685983.675129965,25647443.86912979,5374318.854998082,0.2095459837019785,0.1230215827338147,0.3723407178541869,0.0044747000979824,0.019745946499980276,1.2,4.2,1,1.5
5.011872336272724,0.1258925411794167,0.0099526792638374,43025979.60521798,15167522.101883264,3582879.236665388,0.2362204724409481,0.0832724616508411,0.3608237923858694,0.0041531131394499,0.025676905442320958,1.2,4.2,1,1.5
5.011872336272724,0.199526231496888,0.0062797160787739,39223099.01191558,9912632.554774184,2325728.6273091114,0.2346227013316436,0.0592948717948721,0.3425742243427016,0.0034968830479032,0.03176182847361012,1.2,4.2,1,1.5
7.943282347242816,0.0031622776601683,0.627971607877395,20580928.399847995,9853617.130000023,9107043.25136077,0.9242335206666132,0.4424991465121676,0.5947755647915312,0.0074232788727373,0.03185680068255627,1.2,4.2,1,1.5
7.943282347242816,0.0050118723362727,0.3962232981152783,25331540.46716861,14541216.345638828,12790728.286026577,0.8796188697008654,0.5049329038083659,0.5771226168932039,0.0070176952434879,0.026224042013942163,1.2,4.2,1,1.5
7.943282347242816,0.0079432823472428,0.25,26940552.18476349,22189775.268762317,18295363.33473279,0.8244952061541656,0.6791012748832936,0.5388812866049653,0.0063351391226155,0.02122870725170898,1.2,4.2,1,1.5
7.943282347242816,0.0125892541179416,0.1577393361200482,28739665.28120149,28725583.08374912,19944991.312653035,0.694328510391021,0.6939882951837641,0.499498289366627,0.0060314478241545,0.018658020827422146,1.2,4.2,1,1.5
7.943282347242816,0.0199526231496888,0.0995267926383742,32447120.37344959,30599332.94266009,18924328.22149759,0.6184555806154265,0.5832359853105099,0.46466050281009,0.0050867253618267,0.01807773519324862,1.2,4.2,1,1.5
7.943282347242816,0.0316227766016838,0.0627971607877394,30661435.863695774,29543419.856194243,14706743.75994192,0.4978009936401597,0.4796495449632619,0.4344968404912263,0.0049736427346739,0.01839795773167401,1.2,4.2,1,1.5
7.943282347242816,0.0501187233627272,0.0396223298115278,28750800.686726168,28351319.33133805,9979015.158625305,0.3519770999720294,0.3470865130803982,0.4080504425916645,0.0042244254075916,0.018780768662955027,1.2,4.2,1,1.5
7.943282347242816,0.0794328234724281,0.0249999999999999,29172024.057277866,22896170.647690844,6539865.931898781,0.2856314286143892,0.2241827964716493,0.3853285107495829,0.0038556937137809,0.02089866639350921,1.2,4.2,1,1.5
7.943282347242816,0.1258925411794167,0.0157739336120048,26481799.66967268,16626516.118439324,4085739.480407899,0.2457363557887323,0.1542848118848563,0.366036666183765,0.003597302492501,0.024524455349885683,1.2,4.2,1,1.5
7.943282347242816,0.199526231496888,0.0099526792638374,25250712.299057983,9819415.671757525,2265553.8600874413,0.230721861241051,0.0897223742940495,0.3397018421286104,0.0030974542061766,0.031912231778788616,1.2,4.2,1,1.5
7.943282347242816,0.3162277660168381,0.0062797160787739,18993705.254264176,5138008.864304225,1382865.670291904,0.2691442749153699,0.0728065246764553,0.269010024933596,0.0035264422274124,0.04411665493242613,1.2,4.2,1,1.5
12.589254117941676,0.0050118723362727,0.6279716078773949,12521205.705801012,5779706.927734078,5379260.823893717,0.93071515409911,0.4296120477760006,0.6203305894284102,0.0065380067645113,0.0415955710959912,1.2,4.2,1,1.5
12.589254117941676,0.0079432823472428,0.3962232981152785,16448021.462104743,8748717.770706851,7763916.834339085,0.8874348262021716,0.4720274017289365,0.593782663237198,0.0058021079481771,0.03380864744779119,1.2,4.2,1,1.5
12.589254117941676,0.0125892541179416,0.25,18245472.83702173,12489729.290795846,10242790.073775437,0.8200970441628176,0.5613880311718685,0.547690825392151,0.0054979747905273,0.028295898394096592,1.2,4.2,1,1.5
12.589254117941676,0.0199526231496888,0.1577393361200482,19562709.59087897,15054016.2281173,11264922.87055601,0.7483001678658902,0.5758365331870096,0.5020956102092122,0.0046523347358736,0.025773524392105222,1.2,4.2,1,1.5
12.589254117941676,0.0316227766016838,0.0995267926383742,19281019.45003374,15475279.572914977,10124748.490945134,0.6542530261401929,0.5251147905940947,0.4614636718809047,0.0045585215453616,0.025420304481884072,1.2,4.2,1,1.5
12.589254117941676,0.0501187233627272,0.0627971607877394,18500335.345405515,15329993.91120542,8284372.904090873,0.5404028828762568,0.4477958236658809,0.4260050011954465,0.0039342205667392,0.02554047728404471,1.2,4.2,1,1.5
12.589254117941676,0.0794328234724281,0.0396223298115278,18261569.4164986,14981928.551736064,6376928.236083032,0.4256413461098832,0.3491993536065816,0.3955255193695352,0.0034800709515106,0.025835456468746902,1.2,4.2,1,1.5
12.589254117941676,0.1258925411794167,0.0249999999999999,17556002.68276244,12295307.61039048,4335345.405768028,0.3526016219475735,0.2469437652811899,0.369295397490444,0.0032249342146798,0.028518737823760146,1.2,4.2,1,1.5
12.589254117941676,0.199526231496888,0.0157739336120048,15694164.989938494,7574883.852143707,2527162.977867197,0.3336239904394052,0.1610256410256524,0.3357521536504376,0.0028561032801268,0.03633389953146097,1.2,4.2,1,1.5
12.589254117941676,0.3162277660168381,0.0099526792638374,12139503.688798703,4383635.144198579,1255533.1991951552,0.2864137086903233,0.103425414364646,0.2592913368063707,0.0031223892433074,0.04776203251858079,1.2,4.2,1,1.5
12.589254117941676,0.5011872336272725,0.0062797160787739,5894030.851777249,2383334.556369344,426559.3561368209,0.1789758617802364,0.0723714155666828,0.1272253492976364,0.0021356838526626,0.06477501094309583,1.2,4.2,1,1.5
19.952623149688808,0.0079432823472428,0.6279716078773955,8523570.898403922,3812744.2444175407,3707579.984063345,0.9724176987459432,0.4349796614887788,0.6205255934384617,0.005517993203384,0.05121311153823803,1.2,4.2,1,1.5
19.952623149688808,0.0125892541179416,0.3962232981152785,10570087.189804912,5675788.061703469,5191146.881287721,0.9146125304280136,0.4911167512690623,0.5854046471574811,0.0051210095349001,0.04197463370306737,1.2,4.2,1,1.5
19.952623149688808,0.0199526231496888,0.25,11573440.643862482,7582159.624412852,6586183.769282204,0.868642193719606,0.5690774223458714,0.5341107115517518,0.0043415613970653,0.036316462505542296,1.2,4.2,1,1.5
19.952623149688808,0.0316227766016838,0.1577393361200483,11849765.258215236,8502213.279677676,6723004.694835509,0.7907358323867385,0.5673534072900361,0.484798267774878,0.0042615252651079,0.03429525232000189,1.2,4.2,1,1.5
19.952623149688808,0.0501187233627272,0.0995267926383743,11916834.339368816,8435949.027497938,6095238.095237992,0.7225314040388187,0.5114813147231205,0.441194273197493,0.0037119124010793,0.03442968319272205,1.2,4.2,1,1.5
19.952623149688808,0.0794328234724281,0.0627971607877395,11173708.92018714,8321260.898725315,5137491.616364856,0.6173934069477185,0.4597839135654531,0.4036607447177771,0.003231962857181,0.03466613553149604,1.2,4.2,1,1.5
19.952623149688808,0.1258925411794167,0.0396223298115278,10634473.50771235,7485311.871227082,3683433.936955133,0.492088238983595,0.3463673057517918,0.3710005397734866,0.0029681078624342,0.0365506454132451,1.2,4.2,1,1.5
19.952623149688808,0.199526231496888,0.025,9708920.187792933,5907712.944332551,2610328.638497652,0.4418509604468544,0.268858800773708,0.3311753537544162,0.0026941919652464,0.041142464928792324,1.2,4.2,1,1.5
19.952623149688808,0.3162277660168381,0.0157739336120048,7506371.562709334,3320858.48423882,1287726.3581488768,0.3877691158056194,0.1715511079342424,0.2498177430300163,0.0028070257021299,0.05487503567131462,1.2,4.2,1,1.5
19.952623149688808,0.5011872336272725,0.0099526792638374,3643192.4882629775,1547015.4258886424,372904.0912139504,0.241047429116452,0.1023564064801159,0.1170346631486658,0.0020172996014068,0.0803993759609079,1.2,4.2,1,1.5
19.952623149688808,0.7943282347242817,0.0062797160787739,434607.6458752515,818108.6519114618,26827.63246143528,0.032792261026398,0.0617283950617283,0.0098804107879995,0.000997314600432,0.11055910318734444,1.2,4.2,1,1.5
31.622776601683796,0.0125892541179416,0.6279716078773949,5564908.035956721,2508456.061709309,2454942.047138629,0.97866655294962,0.4411469212566375,0.6027742223515402,0.0048679184877784,0.0631388621229694,1.2,4.2,1,1.5
31.622776601683796,0.0199526231496888,0.3962232981152781,6639839.034205069,3313212.6089873104,3085177.733065088,0.93117408906882,0.4646464646464806,0.5606096144269279,0.0041086266216665,0.05493831653301485,1.2,4.2,1,1.5
