Q2,x,y,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p,sigma_norm
1.2589254117941673,0.0005011872336272,0.6279716078773947,0.8621140401347509,0.4666561255300265,0.2811714038048558,0.0219328860864237,0.01710917714801933,1.2,1
1.2589254117941673,0.0007943282347242,0.3962232981152785,0.765349728433199,0.5361143298571062,0.2568922247015654,0.0148818990521786,0.01324559810711245,1.2,1
1.2589254117941673,0.0012589254117941,0.2499999999999999,0.552324531300816,0.519714479945632,0.2406366353548789,0.0127395567493194,0.010720863442299082,1.2,1
1.2589254117941673,0.0019952623149688,0.1577393361200482,0.3319009572375445,0.4240381915192528,0.2245777685814413,0.009217145983172,0.008362807872288765,1.2,1
1.2589254117941673,0.0031622776601683,0.0995267926383743,0.180366646954479,0.2754316069057293,0.2126715101726191,0.0085060233479038,0.007439180190413385,1.2,1
1.2589254117941673,0.0050118723362727,0.0627971607877394,0.1201843505716477,0.1817248459959038,0.206655593502464,0.0087552945432744,0.007349261019403256,1.2,1
1.2589254117941673,0.0079432823472428,0.0396223298115278,0.1161023110308272,0.1226437049104087,0.205183529551129,0.0077564661130076,0.008372428843581537,1.2,1
1.2589254117941673,0.0125892541179416,0.0249999999999999,0.1160619669980377,0.0756910925844713,0.2056112360483401,0.0077006116380513,0.010345982901712543,1.2,1
1.2589254117941673,0.0199526231496888,0.0157739336120048,0.1088746083169619,0.0444685466377469,0.2074380950849638,0.0072490594129025,0.012999382200869814,1.2,1
1.2589254117941673,0.0316227766016838,0.0099526792638374,0.1190007437546488,0.0288870008496196,0.2104311315172209,0.0065134359603205,0.016685596008464414,1.2,1
1.2589254117941673,0.0501187233627272,0.0062797160787739,0.1310669670284662,0.0190779014308439,0.2123522598065817,0.0051728670838879,0.020842381879278497,1.2,1
1.99526231496888,0.0007943282347242,0.6279716078773953,0.9120328219069256,0.5042523479136626,0.3958025899255859,0.024366203527338,0.02109685784932017,1.2,1
1.99526231496888,0.0012589254117941,0.3962232981152783,0.8117308195862968,0.5817694369973421,0.3706495616228255,0.0173821597212405,0.015428634441163155,1.2,1
1.99526231496888,0.0019952623149688,0.2499999999999999,0.6581276199348107,0.6090517241379484,0.3474289952726571,0.0117877123777311,0.01217363618011841,1.2,1
1.99526231496888,0.0031622776601683,0.1577393361200483,0.4641835694796205,0.5223825379208469,0.3294758466841164,0.0109812712645636,0.010227367791675109,1.2,1
1.99526231496888,0.0050118723362727,0.0995267926383742,0.2892056466577979,0.3751783166904645,0.3183628900032756,0.0108587724870852,0.009352589109065855,1.2,1
1.99526231496888,0.0079432823472428,0.0627971607877395,0.2024766349371097,0.2634961439588838,0.3124000451195873,0.009392738437308,0.008863737207389408,1.2,1
1.99526231496888,0.0125892541179416,0.0396223298115278,0.1389190952588148,0.1648919006131078,0.3090271998544733,0.0087411279766518,0.009300512131711673,1.2,1
1.99526231496888,0.0199526231496888,0.0249999999999999,0.1257111031547178,0.0961655508216727,0.3085999540864462,0.0077955220198346,0.011250701906913503,1.2,1
1.99526231496888,0.0316227766016838,0.0157739336120048,0.1241310824230422,0.0609570252971689,0.3100279854751107,0.007301590026487,0.014052759505658692,1.2,1
1.99526231496888,0.0501187233627272,0.0099526792638374,0.151821862348177,0.0430292598967323,0.3105955661262305,0.0058713384998112,0.017945595247315455,1.2,1
1.99526231496888,0.0794328234724281,0.0062797160787739,0.1457750656835337,0.0260685056077614,0.3103293557651896,0.0073878606773283,0.023223556961792936,1.2,1
3.1622776601683795,0.0012589254117941,0.6279716078773949,0.892232756043146,0.4815307541161475,0.4730769737836002,0.0166339672672701,0.02396621283423576,1.2,1
3.1622776601683795,0.0019952623149688,0.3962232981152782,0.8509241016980962,0.5874352331606368,0.4533565349711163,0.00998082251138,0.01727738891886032,1.2,1
3.1622776601683795,0.0031622776601683,0.25,0.7491757235315849,0.6701256144183692,0.4307500658196613,0.0094354406937902,0.013938174813430829,1.2,1
3.1622776601683795,0.0050118723362727,0.1577393361200482,0.5635729107715751,0.5880905511811232,0.4108272137525048,0.0092264411296975,0.01224975612974478,1.2,1
3.1622776601683795,0.0079432823472428,0.0995267926383743,0.4347539687767829,0.4685281590156391,0.3942540451151562,0.0081519750006407,0.011820627204422245,1.2,1
3.1622776601683795,0.0125892541179416,0.0627971607877394,0.3053070009366617,0.3462929475587846,0.3814858857066832,0.0076675462846163,0.011261346910625965,1.2,1
3.1622776601683795,0.0199526231496888,0.0396223298115278,0.1978449746172594,0.2254229538180219,0.3734948521978937,0.0064052726750747,0.011299920619084082,1.2,1
3.1622776601683795,0.0316227766016838,0.0249999999999999,0.1673550966022705,0.137658921525652,0.3677108537971002,0.0063193071645,0.013022398704388257,1.2,1
3.1622776601683795,0.0501187233627272,0.0157739336120048,0.1531246242033126,0.0854968666069866,0.3616804719172001,0.0051402566416487,0.015971370147253354,1.2,1
3.1622776601683795,0.0794328234724281,0.0099526792638374,0.1518097986324569,0.0561484918793526,0.3559015058472712,0.0055692899040441,0.019979911375174398,1.2,1
3.1622776601683795,0.1258925411794167,0.0062797160787739,0.1714595767769963,0.0375832540437693,0.3529008665976527,0.0050143948247617,0.02627868739098643,1.2,1
5.011872336272724,0.0019952623149688,0.6279716078773948,0.9250556618798136,0.4823424082128319,0.5438104844693317,0.0088458122326892,0.027259884045980155,1.2,1
5.011872336272724,0.0031622776601683,0.3962232981152784,0.8734154603312988,0.6110124333925355,0.5300135455025433,0.0080709653341607,0.02009798690807509,1.2,1
