Q2,x,y,gen,rec,gen_rec,purity,stability
1.2589254117941673,0.00012589254117941674,0.505050505050505,74965867.32793671,5168938.6396095995,1054368.6742686064,0.2039816580891432,0.014064649844659188
1.2589254117941673,0.00019952623149688788,0.3186653254950473,84451529.61964746,9029363.6488284,1530535.1723253962,0.16950642723576537,0.018123238018525133
1.2589254117941673,0.00031622776601683794,0.20106422755227135,100573166.76814295,12364373.32706248,1258440.0305786591,0.10177952390229537,0.01251268177206563
1.2589254117941673,0.0005011872336272725,0.12686295108634238,110470627.54918133,14550562.860649722,884309.2106768957,0.06077491428653976,0.008004926108373946
1.2589254117941673,0.0007943282347242813,0.08004511073035929,119653838.58313446,15085033.46684036,986344.8888319221,0.06538566129137778,0.00824332006822011
1.2589254117941673,0.0012589254117941675,0.0505050505050505,122578861.35691212,18711958.99499198,918321.1033952378,0.04907669494364619,0.007491675915648848
1.2589254117941673,0.0019952623149688807,0.031866532549504695,130299561.00397642,20096072.776368935,1190416.2451419749,0.059236262646390835,0.009135995823544229
1.2589254117941673,0.0031622776601683794,0.020106422755227137,133224583.77775408,20697699.33524102,884309.2106768957,0.04272500031784804,0.006637732958896721
1.2589254117941673,0.005011872336272725,0.012686295108634239,136863856.29861698,19889292.184416775,918321.1033952378,0.04617163320244955,0.006709741550695423
1.2589254117941673,0.007943282347242814,0.008004511073035929,138122296.32919574,23215736.7520584,1462511.386888712,0.06299655283432001,0.010588524993843244
1.2589254117941673,0.012589254117941675,0.005050505050505049,143122044.55879244,22482376.1162286,1360475.7087336855,0.06051298589172007,0.009505703422052652
1.9952623149688797,0.00012589254117941674,0.8004511073035926,31555500.577646717,1768185.7258009585,340118.9271834215,0.19235475223020101,0.010778435485328822
1.9952623149688797,0.00019952623149688788,0.5050505050505053,50575684.47217592,6852354.287958328,1224428.137860317,0.1786872199547548,0.02420981842636125
1.9952623149688797,0.00031622776601683794,0.3186653254950471,71935153.09929653,12193017.4053774,2176761.133973897,0.1785252215759075,0.030260047281322658
1.9952623149688797,0.0005011872336272725,0.20106422755227124,88226849.71138375,15918181.241239222,2312808.7048472655,0.14529352755800226,0.026214340786428966
1.9952623149688797,0.0007943282347242813,0.12686295108634246,91389955.73418982,20309104.55251919,1802630.3140721333,0.08875971411789943,0.019724599925566577
1.9952623149688797,0.0012589254117941675,0.08004511073035925,98260358.0632955,24469446.27962773,1734606.528635449,0.07088867107220208,0.017653167185876558
1.9952623149688797,0.0019952623149688807,0.05050505050505048,98328381.84873219,25635691.123577125,1496523.279607054,0.058376552923541145,0.015219647180905476
1.9952623149688797,0.0031622776601683794,0.03186653254950471,102375797.08221523,26365883.160079498,2108737.3485372127,0.07997977294119415,0.020598006644517188
1.9952623149688797,0.005011872336272725,0.020106422755227126,102273761.4040602,27566728.030025348,1870654.0995088175,0.06785912704153077,0.018290655138010342
1.9952623149688797,0.007943282347242814,0.012686295108634248,103464177.64920227,29255351.2731738,1972689.777663844,0.06743004926666991,0.019066403681787285
1.9952623149688797,0.012589254117941675,0.008004511073035925,102817951.68755372,31317676.775061574,3299153.5936791874,0.10534477437056634,0.032087330466422384
1.9952623149688797,0.01995262314968881,0.0050505050505050475,104144415.50356917,28604952.154480033,2142749.241255555,0.07490833159530257,0.02057478772044306
3.1622776601683795,0.00019952623149688788,0.800451107303593,20597701.941747654,2660898.808894271,102035.67815502646,0.03834632035384581,0.004953740880589179
3.1622776601683795,0.00031622776601683794,0.5050505050505051,44861686.49549397,10222094.329908103,1326463.8160153434,0.12976438811901164,0.02956785443517771
3.1622776601683795,0.0005011872336272725,0.31866532549504695,58296384.11924022,15284233.05144425,1700594.6359171069,0.11126463658288782,0.02917152858809712
3.1622776601683795,0.0007943282347242813,0.20106422755227138,74656104.51676412,19274833.03650299,2584903.8465940026,0.13410771661153537,0.03462414578587555
3.1622776601683795,0.0012589254117941675,0.1268629510863424,74452033.16045405,24057399.576326996,2618915.7393123447,0.10886113152019201,0.03517587939698345
3.1622776601683795,0.0019952623149688807,0.08004511073035923,77615139.18326013,26556777.550747335,2380832.4902839498,0.08965065455454518,0.030674846625765542
3.1622776601683795,0.0031622776601683794,0.05050505050505051,77138972.6852033,29865117.281973086,2210773.026692239,0.07402525849200954,0.02865961199294409
3.1622776601683795,0.005011872336272725,0.0318665325495047,75948556.44006123,31594215.924166612,2448856.275720634,0.0775096391566878,0.03224361845051363
3.1622776601683795,0.007943282347242814,0.02010642275522714,75234306.69297598,34319378.04936051,3367177.3791158716,0.09811300700942084,0.044755877034356156
3.1622776601683795,0.012589254117941675,0.01268629510863424,69928451.42891417,33618958.788004555,2993046.559214108,0.08902853232569609,0.042801556420231784
