Q2,x,y,sigma_red_0,sigma_red_unc
5.011872336272724,0.0007943282347242,0.3186653254950472,0.6870521681863399,0.01147932632439555
5.011872336272724,0.0012589254117941,0.2010642275522713,0.640084627604714,0.010230630087831183
5.011872336272724,0.0019952623149688,0.1268629510863423,0.5903303765864367,0.007533385367129141
5.011872336272724,0.0031622776601683,0.0800451107303592,0.5455697608659309,0.007718805799643706
5.011872336272724,0.0050118723362727,0.0505050505050505,0.5066741893754882,0.007834590272815816
5.011872336272724,0.0079432823472428,0.0318665325495047,0.47297723522940704,0.007078651192190741
5.011872336272724,0.0125892541179416,0.0201064227552271,0.4447345754297735,0.0067355020228861365
5.011872336272724,0.0199526231496888,0.0126862951086342,0.4222829864533043,0.005661004435783081
5.011872336272724,0.0316227766016838,0.0080045110730359,0.4035854580317847,0.005543791456772158
5.011872336272724,0.0501187233627272,0.005050505050505,0.3869161360153701,0.004609032508789788
7.943282347242816,0.0005011872336272,0.8004511073035924,0.8293185187576908,0.01376478133048488
7.943282347242816,0.0007943282347242,0.5050505050505052,0.8240363382511977,0.009289259604706
7.943282347242816,0.0012589254117941,0.318665325495047,0.7746220970489652,0.008333817980540375
7.943282347242816,0.0019952623149688,0.2010642275522712,0.71166975301044,0.006483128170173264
7.943282347242816,0.0031622776601683,0.1268629510863424,0.650451859664575,0.006646343841891725
7.943282347242816,0.0050118723362727,0.0800451107303592,0.5944397177688805,0.006850463104245197
7.943282347242816,0.0079432823472428,0.0505050505050505,0.5444354014638106,0.0062814673539039745
7.943282347242816,0.0125892541179416,0.0318665325495047,0.5013292693958059,0.006013796481368028
7.943282347242816,0.0199526231496888,0.0201064227552271,0.46526778738648183,0.005080026770503234
7.943282347242816,0.0316227766016838,0.0126862951086342,0.43469341864484423,0.004971959718300741
7.943282347242816,0.0501187233627272,0.0080045110730359,0.40810954690200785,0.004223993496841579
7.943282347242816,0.0794328234724281,0.005050505050505,0.38534356791781543,0.0038555719920986328
12.589254117941676,0.0007943282347242,0.800451107303593,0.8901602975661749,0.00879913246276641
12.589254117941676,0.0012589254117941,0.5050505050505051,0.8861786257659171,0.007416479787476465
12.589254117941676,0.0019952623149688,0.318665325495047,0.8235078609287425,0.006031206735001925
12.589254117941676,0.0031622776601683,0.2010642275522713,0.7489166346273323,0.005977328569264363
12.589254117941676,0.0050118723362727,0.1268629510863424,0.6764380921157311,0.006159161719178541
12.589254117941676,0.0079432823472428,0.0800451107303593,0.6103905492536075,0.005691792125286413
12.589254117941676,0.0125892541179416,0.0505050505050505,0.5527404276978151,0.005465497398811673
12.589254117941676,0.0199526231496888,0.0318665325495046,0.5036596589303823,0.0046405907340214434
12.589254117941676,0.0316227766016838,0.0201064227552271,0.46194085190844364,0.004555757495333246
12.589254117941676,0.0501187233627272,0.0126862951086342,0.4261406292028986,0.0039334900070566985
12.589254117941676,0.0794328234724281,0.0080045110730359,0.39555764675788724,0.0034797817503852135
12.589254117941676,0.1258925411794167,0.005050505050505,0.36929913707398504,0.003224781471887153
19.952623149688808,0.0012589254117941,0.8004511073035929,0.9239788017648931,0.006776710829719018
19.952623149688808,0.0019952623149688,0.5050505050505051,0.9113128160524937,0.005863176676820667
19.952623149688808,0.0031622776601683,0.3186653254950473,0.837569188133598,0.0056230200859357675
19.952623149688808,0.0050118723362727,0.2010642275522713,0.7523698808225162,0.005703382227856796
19.952623149688808,0.0079432823472428,0.1268629510863425,0.6714228310645949,0.0052735732663617045
19.952623149688808,0.0125892541179416,0.0800451107303592,0.599784804817451,0.005063028756630418
19.952623149688808,0.0199526231496888,0.0505050505050505,0.5382426711687538,0.004321776201412129
19.952623149688808,0.0316227766016838,0.0318665325495047,0.48598089946237377,0.004257112567168813
19.952623149688808,0.0501187233627272,0.0201064227552271,0.4415114932270178,0.0037106225739675564
19.952623149688808,0.0794328234724281,0.0126862951086342,0.4037304724060054,0.0032312574866202345
19.952623149688808,0.1258925411794167,0.0080045110730359,0.37100586982184736,0.0029677625165632766
19.952623149688808,0.199526231496888,0.005050505050505,0.33116765450335783,0.002694064490417572
31.622776601683796,0.0019952623149688,0.8004511073035923,0.9314509082845991,0.005609969732873963
31.622776601683796,0.0031622776601683,0.5050505050505051,0.9083846866832013,0.005440735122433892
31.622776601683796,0.0050118723362727,0.3186653254950469,0.8241860148225905,0.005412216538757089
31.622776601683796,0.0079432823472428,0.2010642275522713,0.7315212163664937,0.0049746034041494355
31.622776601683796,0.0125892541179416,0.1268629510863424,0.6463926398767261,0.004762122275397759
31.622776601683796,0.0199526231496888,0.0800451107303592,0.5722780794118654,0.004077462403253236
31.622776601683796,0.0316227766016838,0.0505050505050504,0.5092301090773433,0.004026361902554327
31.622776601683796,0.0501187233627272,0.0318665325495046,0.45585367418933126,0.003525060565386913
31.622776601683796,0.0794328234724281,0.0201064227552271,0.41078319650983564,0.0030474486197449176
31.622776601683796,0.1258925411794167,0.0126862951086342,0.37186309289766883,0.0027838088097107165
31.622776601683796,0.199526231496888,0.0080045110730359,0.32600440577470746,0.002570527538534414
31.622776601683796,0.3162277660168381,0.005050505050505,0.24059649566148383,0.002556380772472468
50.11872336272725,0.0031622776601683,0.800451107303593,0.9178596110363839,0.005238091144954566
50.11872336272725,0.0050118723362727,0.5050505050505051,0.8787337861774326,0.005249076563961228
50.11872336272725,0.0079432823472428,0.3186653254950473,0.7858884981687654,0.004812106534204277
50.11872336272725,0.0125892541179416,0.2010642275522713,0.6898704301867877,0.004580552427753185
50.11872336272725,0.0199526231496888,0.1268629510863424,0.6038354363681083,0.003921431259106926
50.11872336272725,0.0316227766016838,0.0800451107303592,0.5303336098033202,0.0038635091548225755
50.11872336272725,0.0501187233627272,0.0505050505050505,0.46841599704252934,0.0033844796064490044
50.11872336272725,0.0794328234724281,0.0318665325495047,0.4165277533134305,0.002911902994986734
50.11872336272725,0.1258925411794167,0.0201064227552271,0.3720235970275831,0.0026524843799116222
50.11872336272725,0.199526231496888,0.0126862951086342,0.32101574775326863,0.0024751316590340858
50.11872336272725,0.3162277660168381,0.0080045110730359,0.23212367098398023,0.0023604624747995575
50.11872336272725,0.5011872336272725,0.005050505050505,0.10075504153905095,0.0016671444083944489
79.43282347242814,0.0050118723362727,0.8004511073035923,0.8773941360643875,0.0050796435231716
79.43282347242814,0.0079432823472428,0.5050505050505051,0.8233985877822412,0.0047161888942363365
79.43282347242814,0.0125892541179416,0.3186653254950469,0.7272953773110126,0.004478292168943247
79.43282347242814,0.0199526231496888,0.2010642275522711,0.6323631255374821,0.0038266502171231034
79.43282347242814,0.0316227766016838,0.1268629510863423,0.5494954800842995,0.003743166374001416
79.43282347242814,0.0501187233627272,0.0800451107303592,0.47960583104698373,0.0032697278853236885
79.43282347242814,0.0794328234724281,0.0505050505050504,0.4213398221216325,0.0028056664714996636
79.43282347242814,0.1258925411794167,0.0318665325495046,0.37167115170932147,0.002552658223707651
79.43282347242814,0.199526231496888,0.0201064227552271,0.31599645999439124,0.0023936654431685744
79.43282347242814,0.3162277660168381,0.0126862951086342,0.22420513957511898,0.002199808240060984
79.43282347242814,0.5011872336272725,0.0080045110730359,0.09417039354311738,0.0015237852924798161
79.43282347242814,0.7943282347242817,0.005050505050505,0.00580338573618658,0.0008297091839388668
125.89254117941675,0.0079432823472428,0.800451107303593,0.8166738299714611,0.0045784394705166
125.89254117941675,0.0125892541179416,0.5050505050505051,0.7519561303483676,0.0044042763183244306
125.89254117941675,0.0199526231496888,0.318665325495047,0.656611426441689,0.003773855544522257
125.89254117941675,0.0316227766016838,0.2010642275522712,0.5666877906696276,0.0036562964661988064
125.89254117941675,0.0501187233627272,0.1268629510863424,0.4896455225236525,0.0031750039547850453
125.89254117941675,0.0794328234724281,0.0800451107303592,0.42545837915969176,0.002721973818259996
125.89254117941675,0.1258925411794167,0.0505050505050505,0.37099924970935827,0.00247548438486327
125.89254117941675,0.199526231496888,0.0318665325495046,0.311070131937692,0.0023220731750900232
125.89254117941675,0.3162277660168381,0.0201064227552271,0.2167925539872885,0.0020664065865012592
125.89254117941675,0.5011872336272725,0.0126862951086342,0.08827708498429579,0.0014005386311245881
125.89254117941675,0.7943282347242817,0.0080045110730359,0.005071599828861441,0.0007688880885765222
199.52623149688807,0.0125892541179416,0.8004511073035929,0.7435323182224448,0.00426988870231249
199.52623149688807,0.0199526231496888,0.505050505050505,0.6720494886370093,0.0037348205119828426
199.52623149688807,0.0316227766016838,0.3186653254950471,0.5813226416972821,0.0035951419972161543
199.52623149688807,0.0501187233627272,0.2010642275522713,0.49873367235878935,0.0031007687014455517
199.52623149688807,0.0794328234724281,0.1268629510863424,0.4291787555072486,0.002660285654909089
199.52623149688807,0.1258925411794167,0.0800451107303592,0.370251093013485,0.002416297216459308
199.52623149688807,0.199526231496888,0.0505050505050505,0.3063854863244745,0.002258911944390234
199.52623149688807,0.3162277660168381,0.0318665325495047,0.20992315582375234,0.0019549524544301452
199.52623149688807,0.5011872336272725,0.0201064227552271,0.08308309593860032,0.0012956400920956024
199.52623149688807,0.7943282347242817,0.0126862951086342,0.004491455062851961,0.0007125009182232252
316.227766016838,0.0199526231496888,0.8004511073035923,0.664678531531519,0.003669671451613739
316.227766016838,0.0316227766016838,0.5050505050505049,0.5909707539642405,0.003556060783857877
316.227766016838,0.0501187233627272,0.318665325495047,0.5070104903475845,0.0030551198166372004
316.227766016838,0.0794328234724281,0.2010642275522712,0.4329900061023754,0.0026288946229971674
316.227766016838,0.1258925411794167,0.1268629510863424,0.3698401095019506,0.002375004268102214
316.227766016838,0.199526231496888,0.0800451107303592,0.30220312031388474,0.0022051465241710484
316.227766016838,0.3162277660168381,0.0505050505050504,0.20368749722953164,0.0018621129184106617
316.227766016838,0.5011872336272725,0.0318665325495047,0.07848102975770006,0.0012057902754051696
316.227766016838,0.7943282347242817,0.0201064227552271,0.004021662034723939,0.0006616887833085004
501.18723362727246,0.0316227766016838,0.8004511073035925,0.5872853051680099,0.003550438761785615
501.18723362727246,0.0501187233627272,0.505050505050505,0.514199997247928,0.0030725677005923944
501.18723362727246,0.0794328234724281,0.3186653254950471,0.43790828721782177,0.0026586155239586794
501.18723362727246,0.1258925411794167,0.2010642275522713,0.37065514867952215,0.0023608515344892525
501.18723362727246,0.199526231496888,0.1268629510863424,0.29908394445394937,0.0021653106929258553
501.18723362727246,0.3162277660168381,0.0800451107303592,0.198319434397006,0.0017871407016211212
501.18723362727246,0.5011872336272725,0.0505050505050505,0.07446288973988686,0.0011293964471370186
501.18723362727246,0.7943282347242817,0.0318665325495047,0.0036339767473329253,0.0006163685313073647
794.3282347242822,0.0501187233627272,0.800451107303593,0.5170221332521758,0.003257954083170454
794.3282347242822,0.0794328234724281,0.5050505050505053,0.445956396049322,0.002853411817954432
794.3282347242822,0.1258925411794167,0.3186653254950473,0.37476009580207476,0.0024127862678170993
794.3282347242822,0.199526231496888,0.2010642275522713,0.2983278402555323,0.002154908529519238
794.3282347242822,0.3162277660168381,0.1268629510863424,0.19438712242833903,0.0017348226275391097
794.3282347242822,0.5011872336272725,0.0800451107303593,0.07111027716200605,0.0010670861816144425
794.3282347242822,0.7943282347242817,0.0505050505050505,0.0033224642615813115,0.0005787958292378463
1258.9254117941675,0.0794328234724281,0.8004511073035926,0.45835988100680125,0.00345300427458629
1258.9254117941675,0.1258925411794167,0.5050505050505051,0.3866139248951206,0.0026762307665795953
1258.9254117941675,0.199526231496888,0.318665325495047,0.3029376806879126,0.0022268751067956566
1258.9254117941675,0.3162277660168381,0.2010642275522713,0.19320892064572756,0.0017249504266841783
1258.9254117941675,0.5011872336272725,0.1268629510863424,0.06867901642178684,0.00102506842063706
1258.9254117941675,0.7943282347242817,0.0800451107303592,0.0030835813206101536,0.0005513669856989196
1995.262314968881,0.1258925411794167,0.800451107303593,0.41117228005662804,0.0034801956511139975
1995.262314968881,0.199526231496888,0.5050505050505051,0.31921341591233676,0.0025602100152284143
1995.262314968881,0.3162277660168381,0.3186653254950471,0.19768927158092225,0.0018286594632970466
1995.262314968881,0.5011872336272725,0.2010642275522714,0.06776565737409569,0.001028483807119114
1995.262314968881,0.7943282347242817,0.1268629510863424,0.002933140332542288,0.0005431642347557017
3162.2776601683795,0.199526231496888,0.8004511073035923,0.35384581981985047,0.0034905573857071845
3162.2776601683795,0.3162277660168381,0.5050505050505049,0.21347561027049217,0.0022696124461247637
3162.2776601683795,0.5011872336272725,0.318665325495047,0.06959491419697127,0.0011666210907785779
3162.2776601683795,0.7943282347242817,0.2010642275522713,0.0029114306420646393,0.0005815323800254793
5011.872336272725,0.3162277660168381,0.8004511073035926,0.2453084993153554,0.003356662154537528
5011.872336272725,0.5011872336272725,0.5050505050505051,0.07629149934058681,0.0016651596035864827
5011.872336272725,0.7943282347242817,0.3186653254950471,0.0030965821933105586,0.0007382689981206225
7943.282347242822,0.5011872336272725,0.8004511073035931,0.08891884998314213,0.0026933789103108464
7943.282347242822,0.7943282347242817,0.5050505050505053,0.0036089976695363986,0.001140173920071098
12589.254117941662,0.7943282347242817,0.8004511073035918,0.00444903140593018,0.0018204549727173132
