Q2,x,y,gen,rec,gen_rec,purity,stability
1.2589254117941673,0.0019952623149688807,0.7694601761953572,46349148.98318324,18497376.789201874,11223213.097297935,0.606746201107265,0.24214496584112102
1.2589254117941673,0.0031622776601683794,0.4854965494554844,74814321.84214441,32795421.269800104,22552908.292293627,0.6876846650865142,0.3014517506404652
1.2589254117941673,0.005011872336272725,0.3063276135987292,92149607.34727015,45561559.9627333,28728869.958738912,0.6305506216696147,0.3117633464293864
1.2589254117941673,0.007943282347242814,0.193279657617209,111848795.42127666,64741115.39997683,31263143.883935425,0.4828947368420936,0.2795125666412705
1.2589254117941673,0.012589254117941675,0.1219512195121951,124775722.08173282,81695194.99534611,31241847.46439596,0.3824196449518934,0.2503840245775646
1.2589254117941673,0.01995262314968881,0.0769460176195357,137212831.09277916,106438440.03727525,39100226.274459094,0.36735061375162964,0.28496042216358547
1.2589254117941673,0.03162277660168381,0.04854965494554842,147584187.4084921,123999467.58951934,47427126.314390495,0.3824784673381866,0.3213564213564353
1.2589254117941673,0.05011872336272725,0.030632761359872918,154462930.91973495,142814854.25262728,55626247.8370851,0.38949903445398626,0.36012684406455225
1.2589254117941673,0.07943282347242818,0.01932796576172089,161575935.0459118,148196459.4702467,60609610.00932026,0.40898149811391954,0.3751153288520227
1.2589254117941673,0.12589254117941676,0.01219512195121951,156549980.0346012,140326367.62944236,54518834.02103284,0.3885145389425305,0.34825193851179603
1.2589254117941673,0.19952623149688808,0.007694601761953572,149436975.90842438,128329029.68189229,48726207.90629795,0.37969747006645843,0.32606527005844643
1.9952623149688797,0.0031622776601683794,0.7694601761953576,33668206.603979535,15659606.396859821,9479308.226928523,0.605335024820891,0.2815507323698103
1.9952623149688797,0.005011872336272725,0.48549654945548426,53901254.55985979,24258835.33916362,15929738.520991098,0.6566571848267598,0.2955355798500089
1.9952623149688797,0.007943282347242814,0.30632761359872934,69873552.50898819,31075735.391988188,19869559.430320848,0.6393914473684035,0.28436452301126275
1.9952623149688797,0.012589254117941675,0.19327965761720894,80308798.08332677,44084653.267671295,21509383.73485977,0.4879109200260694,0.2678334659241453
1.9952623149688797,0.01995262314968881,0.12195121951219504,90062558.23240243,60431784.90616578,26215892.453081865,0.43380966644933716,0.2910853629699583
1.9952623149688797,0.03162277660168381,0.07694601761953572,94854252.62878239,75524557.43378569,29687208.838014904,0.39308020922919595,0.31297709923663114
1.9952623149688797,0.05011872336272725,0.04854965494554843,100433914.54812261,87987222.14828148,35501131.372289255,0.4034805339400369,0.35347752332484256
1.9952623149688797,0.07943282347242818,0.03063276135987292,104884866.23187111,99660854.51884004,41187275.38932681,0.4132743551937005,0.3926903553299411
1.9952623149688797,0.12589254117941676,0.01932796576172089,103415413.28364792,99155064.55477771,41485425.26287934,0.41838937273810084,0.40115321252058495
1.9952623149688797,0.19952623149688808,0.012195121951219506,97899640.6229261,90981498.73553048,36587248.76880205,0.4021394379878888,0.37372199260386313
1.9952623149688797,0.3162277660168381,0.007694601761953573,83332889.65793101,73683481.9645988,27131638.493278924,0.3682187346454977,0.3255813953488259
3.1622776601683795,0.005011872336272725,0.7694601761953573,23860330.378467035,12060869.585719971,6840953.735901599,0.5672023635842365,0.28670825706903363
3.1622776601683795,0.007943282347242814,0.48549654945548454,41655796.619195074,19981048.499094427,14247304.671901913,0.7130408933518991,0.3420245398772839
3.1622776601683795,0.012589254117941675,0.30632761359872923,49705843.20511341,22236792.405254126,13438040.729402257,0.6043156083171018,0.27035132819193053
3.1622776601683795,0.01995262314968881,0.19327965761720883,56009583.388795495,29843873.464751557,13970451.217888873,0.46811789476286647,0.2494296577946625
3.1622776601683795,0.03162277660168381,0.12195121951219506,60801277.78517546,35265941.879499726,14481565.286836024,0.4106388349506761,0.23817863397546743
3.1622776601683795,0.05011872336272725,0.07694601761953573,66998535.87116021,44151012.02604741,19763077.332623515,0.44762456002059603,0.2949777495231894
3.1622776601683795,0.07943282347242818,0.04854965494554843,65678157.859713286,52521229.86823095,21360308.798083503,0.4066985645932852,0.32522697795069905
3.1622776601683795,0.12589254117941676,0.03063276135987292,66104086.250502616,59480899.7737286,26002928.2576872,0.43716433941996485,0.3933634020618429
3.1622776601683795,0.19952623149688808,0.019327965761720887,60524424.33116239,52662851.058168404,22489019.033675227,0.4270376286470919,0.3715693173821108
3.1622776601683795,0.3162277660168381,0.012195121951219507,51686410.222283795,43599094.90217146,18400106.48209766,0.42202955183781204,0.3559950556242101
3.1622776601683795,0.5011872336272725,0.007694601761953574,31220551.044856492,28040995.60761421,9476906.695061835,0.33796612743980065,0.3035470668485568
5.011872336272724,0.007943282347242814,0.7694601761953579,18180081.6055316,8860206.008709677,4840382.945218399,0.5463059143839603,0.2662464916409193
5.011872336272724,0.012589254117941675,0.4854965494554845,29431651.803541306,12791536.130111746,9200053.241048794,0.7192297428134163,0.3125904486251708
5.011872336272724,0.01995262314968881,0.3063276135987291,33648342.87235567,15844241.9279725,10073206.442166844,0.6357644933698546,0.2993670886075833
5.011872336272724,0.03162277660168381,0.1932796576172089,38780779.9813671,21005723.81360041,11329695.194995258,0.5393622850386955,0.29214717188356726
5.011872336272724,0.05011872336272725,0.12195121951219509,42337282.044458,25857750.42386901,11989884.200718662,0.4636862837708778,0.28319919517101244
5.011872336272724,0.07943282347242818,0.07694601761953575,42443764.142155334,30889754.503241178,12948223.07999457,0.4191753313751959,0.30506773707976426
5.011872336272724,0.12589254117941676,0.048549654945548436,41272461.06748468,34262608.83337232,14630640.223612277,0.42701477563383333,0.35448916408667
