Q2,x,y,gen,rec,gen_rec,purity,stability
1.2589254117941673,0.0005011872336272725,0.6279716078773947,63111645.11976824,17946802.135382816,5625748.976869337,0.3134680448600899,0.089139634471471
1.2589254117941673,0.0007943282347242813,0.3962232981152785,81369073.19058101,31320336.553349294,10151491.170551881,0.32411820202699304,0.12475859405176291
1.2589254117941673,0.0012589254117941675,0.24999999999999994,92463427.31814916,48070296.425259426,14080086.82479013,0.29290617848970635,0.15227736233855158
1.2589254117941673,0.0019952623149688807,0.15773933612004823,111917832.99793582,60461087.11872613,16845818.16537386,0.2786224821312606,0.1505195169896165
1.2589254117941673,0.0031622776601683794,0.09952679263837431,118329301.10565226,77987338.05141276,19297261.853618674,0.2474409607479749,0.16308100929615732
1.2589254117941673,0.005011872336272725,0.06279716078773949,122446469.3512937,91960567.07440653,20554412.462974988,0.2235133287764976,0.16786447638604635
1.2589254117941673,0.007943282347242814,0.03962232981152784,135049404.21008927,109158387.41039887,26211590.2050784,0.24012438097433253,0.19408889923203515
1.2589254117941673,0.012589254117941675,0.024999999999999998,143252311.93613824,126893639.63189097,30925904.990164578,0.24371517027865489,0.21588415971919056
1.2589254117941673,0.01995262314968881,0.015773933612004822,144886607.72830126,150480927.939936,34194496.57449092,0.2272347535505599,0.23600867678960488
1.2589254117941673,0.03162277660168381,0.009952679263837425,147966626.72122386,173023209.80395377,38028805.93302722,0.2197902002633997,0.25700934579440876
1.2589254117941673,0.05011872336272725,0.006279716078773949,158149546.6570088,186847152.1920865,42837407.01381455,0.22926443625844484,0.270866454689999
1.9952623149688797,0.0007943282347242813,0.6279716078773953,40637500.28589992,21905809.671301723,4211454.541343526,0.1922528591518282,0.1036346850006614
1.9952623149688797,0.0012589254117941675,0.3962232981152783,58614647.16123442,36724512.17582004,8422909.082687052,0.22935387248609446,0.14369973190349006
1.9952623149688797,0.0019952623149688807,0.2499999999999999,72914735.3426608,48697300.29167581,13828656.702918882,0.28397173190487346,0.18965517241379934
1.9952623149688797,0.0031622776601683794,0.1577393361200483,84951952.42724608,59296651.36680998,15745811.382187147,0.26554301160757493,0.18534961154273716
1.9952623149688797,0.005011872336272725,0.09952679263837429,88126257.7158704,70970866.21294366,17820109.887625005,0.25109049443129067,0.20221112696149168
1.9952623149688797,0.007943282347242814,0.06279716078773952,97806317.40791287,85123239.19777068,21968706.89850084,0.258081190348736,0.22461439588690105
1.9952623149688797,0.012589254117941675,0.03962232981152783,97397743.45987211,92587570.94082291,22345852.081307735,0.2413482917225469,0.22942884801550079
1.9952623149688797,0.01995262314968881,0.024999999999999988,103274922.55861218,102321059.53376302,27343025.753499083,0.2672277425399086,0.2647595861229617
1.9952623149688797,0.03162277660168381,0.015773933612004822,103117778.73244266,120862459.58350477,31585909.060076643,0.2613376326191153,0.3063090521182761
1.9952623149688797,0.05011872336272725,0.009952679263837428,109560675.605393,132387387.79477742,37211658.036945716,0.281081594378386,0.33964429145153985
