Q2,x,y,gen,rec,gen_rec,purity,stability
1.2589254117941673,0.0019952623149688807,0.7694601761953572,46349148.98318324,31078016.847261544,28260365.434342127,0.9093361900546207,0.6097278171082661
1.2589254117941673,0.0031622776601683794,0.4854965494554844,74814321.84214441,66683348.86197617,54753094.63596697,0.8210909555441958,0.7318531169940172
1.2589254117941673,0.005011872336272725,0.3063276135987292,92149607.34727015,97354452.28271583,69937441.76760659,0.7183794898718071,0.7589553963485057
1.2589254117941673,0.007943282347242814,0.193279657617209,111848795.42127666,116837481.69839676,78796752.29602465,0.674413305992249,0.7044935262757008
1.2589254117941673,0.012589254117941675,0.1219512195121951,124775722.08173282,131181685.07920183,73515240.25023696,0.5604078054482349,0.5891790407919394
1.2589254117941673,0.01995262314968881,0.0769460176195357,137212831.09277916,148682017.8357462,64166112.072411165,0.43156605624829175,0.4676392984634504
1.2589254117941673,0.03162277660168381,0.04854965494554842,147584187.4084921,163612937.57485572,49428989.75110035,0.30210929822396065,0.33492063492064983
1.2589254117941673,0.05011872336272725,0.030632761359872918,154462930.91973495,152505789.96405473,35330760.01597352,0.23166831911300484,0.22873293809459555
1.2589254117941673,0.07943282347242818,0.01932796576172089,161575935.0459118,112143750.83189833,23447357.91295122,0.2090830540178599,0.14511664689601614
1.2589254117941673,0.12589254117941676,0.01219512195121951,156549980.0346012,70122720.61760001,13693597.763875833,0.19528046891607476,0.08747109236838757
1.2589254117941673,0.19952623149688808,0.007694601761953572,149436975.90842438,43032610.14242165,8454678.557167532,0.19647143245984258,0.056576884708565006
1.9952623149688797,0.0031622776601683794,0.7694601761953576,33668206.603979535,23507042.35205268,21645542.55542277,0.9208109736328713,0.6429075005398208
1.9952623149688797,0.005011872336272725,0.48549654945548426,53901254.55985979,45237870.25593131,37545604.35354952,0.8299595922871009,0.6965627175125102
1.9952623149688797,0.007943282347242814,0.30632761359872934,69873552.50898819,65388526.55397661,49450286.17063981,0.7562532569046319,0.7077110637000856
1.9952623149688797,0.012589254117941675,0.19327965761720894,80308798.08332677,80278983.09597158,56030879.80833496,0.6979520373514373,0.697692919649955
1.9952623149688797,0.01995262314968881,0.12195121951219504,90062558.23240243,90313855.9829682,57947557.56688695,0.641624221844929,0.6434145187987649
1.9952623149688797,0.03162277660168381,0.07694601761953572,94854252.62878239,95735924.39771637,49961400.23958701,0.5218667971704335,0.5267175572519014
1.9952623149688797,0.05011872336272725,0.04854965494554843,100433914.54812261,101886330.3607143,39483561.82616949,0.38752560511683426,0.39312977099235796
1.9952623149688797,0.07943282347242818,0.03063276135987292,104884866.23187111,94522028.48396678,28430720.08518638,0.30078406633019855,0.271065989847706
1.9952623149688797,0.12589254117941676,0.01932796576172089,103415413.28364792,69536004.25928771,18613070.677492324,0.26767529822518144,0.17998352553540903
1.9952623149688797,0.19952623149688808,0.012195121951219506,97899640.6229261,44185811.260483764,11968587.781179197,0.27086948139578326,0.12225364368065308
1.9952623149688797,0.3162277660168381,0.007694601761953573,83332889.65793101,24014907.49367807,5643551.177958199,0.23500199529995544,0.06772297469971494
3.1622776601683795,0.005011872336272725,0.7694601761953573,23860330.378467035,17894192.1896296,16555898.751148026,0.9252107374113726,0.6938671212234783
3.1622776601683795,0.007943282347242814,0.48549654945548454,41655796.619195074,32696528.86206309,28537202.182883713,0.8727899619948546,0.6850715746421163
3.1622776601683795,0.012589254117941675,0.30632761359872923,49705843.20511341,37731931.31904844,30475176.360975165,0.8076760265274361,0.6131105398457475
3.1622776601683795,0.01995262314968881,0.19327965761720883,56009583.388795495,46330360.70810804,33030746.705711145,0.7129395541254787,0.5897338403041723
3.1622776601683795,0.03162277660168381,0.12195121951219506,60801277.78517546,51732197.52429371,32029814.98735622,0.6191466150711044,0.5267950963222309
3.1622776601683795,0.05011872336272725,0.07694601761953573,66998535.87116021,55535738.054042436,31177958.20577756,0.5614035087719181,0.4653528289891815
3.1622776601683795,0.07943282347242818,0.04854965494554843,65678157.859713286,55980833.22241728,23724211.366964284,0.423791680139981,0.3612191958495325
3.1622776601683795,0.12589254117941676,0.03063276135987292,66104086.250502616,47301477.43910771,17079728.470650736,0.3610823465850061,0.25837628865977813
3.1622776601683795,0.19952623149688808,0.019327965761720887,60524424.33116239,33260748.03673745,10456541.993877208,0.31438084261747984,0.17276565798732293
3.1622776601683795,0.3162277660168381,0.012195121951219507,51686410.222283795,19220018.63436719,5664847.597497663,0.29473684210526135,0.10960032962504623
3.1622776601683795,0.5011872336272725,0.007694601761953574,31220551.044856492,10196725.675495734,2363902.568880605,0.23182957393483855,0.07571623465211233
5.011872336272724,0.007943282347242814,0.7694601761953579,18180081.6055316,12831983.526763808,12364148.163352221,0.9635414616582216,0.6800931058301861
5.011872336272724,0.012589254117941675,0.4854965494554845,29431651.803541306,22325648.347268183,20806601.890057374,0.9319595814830308,0.706946454413879
