Q2,x,y,gen,rec,gen_rec,purity,stability
1.2589254117941673,0.00012589254117941674,0.505050505050505,74965867.32793671,16058715.146965452,12244281.378603274,0.7624695541671044,0.16333141755088226
1.2589254117941673,0.00019952623149688788,0.3186653254950473,84451529.61964746,17900459.13766363,10169555.922784347,0.5681170435113029,0.12041884816753423
1.2589254117941673,0.00031622776601683794,0.20106422755227135,100573166.76814295,19095977.16671332,8775068.321332281,0.4595244456318436,0.0872505918160253
1.2589254117941673,0.0005011872336272725,0.12686295108634238,110470627.54918133,19386778.84945514,6530283.40192169,0.3368421052631558,0.059113300492607594
1.2589254117941673,0.0007943282347242813,0.08004511073035929,119653838.58313446,19419090.147537563,6768366.650950085,0.3485419038444676,0.05656623081295869
1.2589254117941673,0.0012589254117941675,0.0505050505050505,122578861.35691212,21519324.52289513,6870402.329105112,0.31926663505610786,0.056048834628187674
1.2589254117941673,0.0019952623149688807,0.031866532549504695,130299561.00397642,21907060.099884223,7346568.827161902,0.33535165346995727,0.05638214565387294
1.2589254117941673,0.0031622776601683794,0.020106422755227137,133224583.77775408,21422390.62864786,7142497.470851849,0.3334127173136451,0.053612458514165816
1.2589254117941673,0.005011872336272725,0.012686295108634239,136863856.29861698,24782765.62921997,8298901.823275481,0.3348658478007277,0.060636182902580854
1.2589254117941673,0.007943282347242814,0.008004511073035929,138122296.32919574,25138189.908126637,9353270.497544114,0.3720741442294698,0.06771731100713721
1.2589254117941673,0.012589254117941675,0.005050505050505049,143122044.55879244,25558236.783198148,9659377.532009201,0.37793599041852627,0.06749049429657407
1.9952623149688797,0.00012589254117941674,0.8004511073035926,31555500.577646717,6504989.878183748,4761664.9805678995,0.7320019046512951,0.15089809679460345
1.9952623149688797,0.00019952623149688788,0.5050505050505053,50575684.47217592,14120037.262019904,10985841.34802458,0.7780320366132681,0.2172158708809648
1.9952623149688797,0.00031622776601683794,0.3186653254950471,71935153.09929653,23231823.32126361,15713494.435874267,0.676378010394562,0.2184397163120507
1.9952623149688797,0.0005011872336272725,0.20106422755227124,88226849.71138375,28337008.418286625,15407387.401409179,0.5437196183160387,0.17463377023900686
1.9952623149688797,0.0007943282347242813,0.12686295108634246,91389955.73418982,31245025.2457048,12992543.018406821,0.41582757306918433,0.14216598436917932
1.9952623149688797,0.0012589254117941675,0.08004511073035925,98260358.0632955,28757055.29335814,10271591.600939376,0.3571850975754026,0.10453444098303424
